Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90_Playing,Gls,G.A,G_minus_PK,PK,PKatt,xAG_Expected,npxG.xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G.A_Per,G_minus_PK_Per,G.A_minus_PK_Per,xG_Per,xAG_Per,xG.xAG_Per,npxG_Per,npxG.xAG_Per,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xAG,xA_Expected,A_minus_xAG_Expected,KP,Final_Third,PPA,CrsPA,PrgP,Touches_Touches,Def.Pen_Touches,Def.3rd_Touches,Mid.3rd_Touches,Att.3rd_Touches,Att.Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np.G_minus_xG_Expected,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,X2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Career_Injuries_Duration,Career_Games_Missed,Weekly_Wages_Pounds,Annual_Wages_Pounds,Row_Number
2024,Brighton,Premier League,Danny Welbeck,ENG,"FW,MF",32.0,1990.0,18.8,5,6,5,0,0,1.7,7.0,32.0,44.0,100.0,0.27,0.05,0.32,0.27,0.32,0.28,0.09,0.37,0.28,0.37,423.0,515.0,82.1,4847.0,730.0,304.0,349.0,87.1,91.0,106.0,85.8,1.0,2.0,50.0,1.7,1.4,-0.7,22.0,23.0,13.0,0.0,44.0,727.0,20.0,71.0,337.0,325.0,73.0,727.0,27.0,8.0,29.6,16.0,59.3,443.0,2011.0,877.0,32.0,16.0,13.0,46.0,21.0,533.0,100.0,29,1693,58,49.5,18.8,21,70.0,4,8,28.0,1,1.21,25,28,-3,-0.16,0.05,30.8,27.6,3.2,0.17,0.27,5,41,16,39.0,2.18,0.85,0.12,0.31,14.5,1.0,0,0,0.13,-0.3,-0.3,71.0,3.77,52.0,0.0,3.0,11.0,5.0,0.0,7.0,0.37,3.0,0.0,0.0,2.0,2.0,0.0,0,12,21,9,3,9,17,2.0,0.0,0,42.0,16.0,22.0,42.1,515.0,490.0,21.0,1.0,4.0,1.0,3,2.0,0.0,0.0,0.0,0.0,423.0,4.0,22.0,1305.0,262.0,55000.0,2860000.0,454
2024,Burnley,Premier League,Zeki Amdouni,SUI,FW,22.0,2000.0,21.7,5,6,4,1,1,1.4,6.5,63.0,49.0,93.0,0.23,0.05,0.28,0.18,0.23,0.27,0.07,0.33,0.23,0.3,396.0,500.0,79.2,6229.0,1153.0,216.0,265.0,81.5,141.0,161.0,87.6,24.0,35.0,68.6,1.4,1.3,-0.4,16.0,28.0,9.0,0.0,49.0,789.0,24.0,94.0,379.0,337.0,68.0,788.0,88.0,29.0,33.0,47.0,53.4,468.0,3229.0,1654.0,63.0,30.0,20.0,67.0,32.0,513.0,93.0,34,1953,57,57.1,21.7,27,69.0,2,7,14.0,4,0.62,20,41,-21,-0.97,0.01,19.5,36.2,-16.7,-0.77,0.03,5,48,21,43.8,2.21,0.97,0.08,0.19,17.8,0.0,1,1,0.1,-0.8,-1.0,50.0,2.3,30.0,0.0,5.0,7.0,5.0,3.0,4.0,0.18,1.0,0.0,2.0,0.0,1.0,0.0,0,22,39,2,8,9,18,1.0,0.0,0,79.0,15.0,56.0,21.1,500.0,445.0,51.0,2.0,7.0,1.0,8,0.0,3.0,0.0,0.0,0.0,396.0,4.0,19.0,92.0,19.0,30000.0,1560000.0,455
2024,Burnley,Premier League,Lorenz Assignon,TOG,DF,23.0,2000.0,13.7,1,3,1,0,0,2.6,3.0,38.0,34.0,57.0,0.07,0.15,0.22,0.07,0.22,0.03,0.19,0.22,0.03,0.22,352.0,485.0,72.6,5411.0,1984.0,182.0,225.0,80.9,152.0,194.0,78.4,10.0,31.0,32.3,2.6,1.6,-0.6,13.0,16.0,10.0,5.0,34.0,670.0,46.0,210.0,270.0,207.0,30.0,670.0,32.0,13.0,40.6,17.0,53.1,283.0,1862.0,1063.0,38.0,16.0,12.0,27.0,13.0,303.0,57.0,15,1234,82,36.1,13.7,15,82.0,10,0,,0,0.73,14,30,-16,-1.17,-0.3,17.4,28.7,-11.3,-0.83,-0.07,1,9,4,44.4,0.66,0.29,0.11,0.25,22.1,0.0,0,0,0.04,0.6,0.6,23.0,1.68,18.0,3.0,1.0,0.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,1,33,16,1,29,19,17,0.0,2.0,0,67.0,13.0,17.0,43.3,485.0,378.0,104.0,3.0,0.0,0.0,29,101.0,0.0,0.0,0.0,0.0,352.0,3.0,19.0,240.0,40.0,9102.0,473328.0,457
2024,Burnley,Premier League,Jóhann Berg Guðmundsson,ISL,"MF,FW",32.0,1990.0,13.2,1,4,1,0,0,2.7,4.5,13.0,59.0,69.0,0.08,0.23,0.3,0.08,0.3,0.14,0.2,0.34,0.14,0.34,396.0,544.0,72.8,7505.0,2234.0,164.0,184.0,89.1,159.0,203.0,78.3,61.0,124.0,49.2,2.7,2.5,0.3,35.0,36.0,18.0,6.0,59.0,656.0,25.0,108.0,284.0,268.0,26.0,656.0,16.0,5.0,31.3,7.0,43.8,371.0,1836.0,605.0,13.0,13.0,2.0,20.0,15.0,420.0,69.0,26,1192,46,34.9,13.2,12,68.0,1,14,27.0,5,0.5,20,25,-5,-0.38,0.92,14.8,21.0,-6.2,-0.47,0.48,1,15,6,40.0,1.13,0.45,0.07,0.17,15.6,1.0,0,0,0.12,-0.9,-0.9,50.0,3.78,28.0,17.0,0.0,2.0,3.0,0.0,5.0,0.38,3.0,2.0,0.0,0.0,0.0,0.0,0,9,20,2,70,16,4,0.0,0.0,0,56.0,14.0,21.0,40.0,544.0,465.0,77.0,28.0,4.0,5.0,70,7.0,39.0,18.0,12.0,5.0,396.0,2.0,14.0,1034.0,150.0,35000.0,1820000.0,458
2024,Burnley,Premier League,Sander Berge,NOR,MF,25.0,1998.0,33.4,1,3,1,0,0,2.4,4.3,64.0,164.0,29.0,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,1376.0,1562.0,88.1,24429.0,5168.0,568.0,637.0,89.2,658.0,711.0,92.5,125.0,154.0,81.2,2.4,1.6,-0.4,29.0,129.0,16.0,1.0,164.0,1887.0,133.0,494.0,997.0,414.0,41.0,1887.0,41.0,20.0,48.8,16.0,39.0,1076.0,6419.0,3091.0,64.0,57.0,9.0,23.0,23.0,1233.0,29.0,37,3005,81,87.9,33.4,34,86.0,28,3,26.0,0,0.62,36,69,-33,-0.99,-0.12,36.0,63.5,-27.4,-0.82,-0.33,1,25,3,12.0,0.75,0.09,0.04,0.33,17.6,0.0,0,0,0.08,-0.9,-0.9,67.0,2.01,63.0,0.0,3.0,0.0,1.0,0.0,8.0,0.24,7.0,0.0,1.0,0.0,0.0,0.0,1,40,19,2,12,23,46,0.0,0.0,0,202.0,64.0,48.0,57.1,1562.0,1529.0,31.0,21.0,7.0,10.0,12,1.0,0.0,0.0,0.0,0.0,1376.0,2.0,14.0,1438.0,272.0,40000.0,2080000.0,459
2024,Burnley,Premier League,Jordan Beyer,GER,DF,23.0,2000.0,13.7,0,1,0,0,0,0.3,0.8,9.0,25.0,1.0,0.0,0.07,0.07,0.0,0.07,0.04,0.02,0.06,0.04,0.06,766.0,861.0,89.0,14232.0,3759.0,270.0,298.0,90.6,421.0,446.0,94.4,64.0,92.0,69.6,0.3,0.2,0.7,3.0,28.0,1.0,0.0,25.0,1022.0,159.0,570.0,429.0,26.0,8.0,1022.0,7.0,4.0,57.1,2.0,28.6,624.0,3314.0,2089.0,9.0,11.0,0.0,5.0,1.0,678.0,1.0,15,1234,82,36.1,13.7,15,82.0,10,0,,0,0.73,14,23,-9,-0.66,0.5,10.7,20.5,-9.8,-0.72,0.1,0,5,0,0.0,0.36,0.0,0.0,,8.2,0.0,0,0,0.1,-0.5,-0.5,10.0,0.73,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0,11,6,0,0,16,20,0.0,0.0,0,57.0,28.0,26.0,51.9,861.0,840.0,19.0,14.0,1.0,5.0,0,4.0,0.0,0.0,0.0,0.0,766.0,2.0,9.0,572.0,102.0,3000.0,156000.0,460
2024,Burnley,Premier League,Josh Brownhill,ENG,MF,27.0,1995.0,25.0,4,6,4,0,0,2.1,4.0,19.0,90.0,36.0,0.16,0.08,0.24,0.16,0.24,0.08,0.08,0.16,0.08,0.16,850.0,1106.0,76.9,13206.0,3449.0,451.0,532.0,84.8,311.0,393.0,79.1,55.0,114.0,48.2,2.1,2.1,-0.1,34.0,71.0,16.0,0.0,90.0,1351.0,71.0,326.0,627.0,410.0,42.0,1351.0,13.0,7.0,53.8,6.0,46.2,551.0,2278.0,1018.0,19.0,14.0,3.0,17.0,14.0,702.0,36.0,33,2252,68,65.8,25.0,23,87.0,18,10,26.0,4,0.67,27,53,-26,-1.04,-0.19,25.5,44.1,-18.5,-0.74,0.12,4,28,11,39.3,1.12,0.44,0.14,0.36,21.8,0.0,0,0,0.07,2.1,2.1,70.0,2.8,43.0,19.0,1.0,3.0,3.0,1.0,6.0,0.24,5.0,1.0,0.0,0.0,0.0,0.0,0,38,24,2,57,34,35,0.0,1.0,0,124.0,34.0,33.0,50.7,1106.0,998.0,103.0,29.0,4.0,3.0,57,16.0,50.0,23.0,8.0,2.0,850.0,5.0,18.0,98.0,15.0,45000.0,2340000.0,461
2024,Burnley,Premier League,Jacob Bruun Larsen,DEN,"MF,FW",24.0,1998.0,13.9,6,6,5,1,1,1.5,5.7,61.0,38.0,146.0,0.43,0.0,0.43,0.36,0.36,0.36,0.1,0.46,0.3,0.41,378.0,526.0,71.9,6208.0,1406.0,208.0,257.0,80.9,120.0,162.0,74.1,39.0,64.0,60.9,1.5,1.8,-1.5,25.0,12.0,13.0,2.0,38.0,720.0,20.0,97.0,229.0,401.0,89.0,719.0,55.0,20.0,36.4,31.0,56.4,398.0,2539.0,1351.0,61.0,20.0,33.0,28.0,10.0,449.0,146.0,32,1249,39,36.5,13.9,16,64.0,0,16,14.0,5,0.69,15,23,-8,-0.58,0.63,19.2,24.3,-5.2,-0.37,0.64,6,43,14,32.6,3.1,1.01,0.12,0.36,19.2,11.0,1,1,0.1,1.0,0.8,46.0,3.31,32.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,7,11,62,7,4,0.0,0.0,0,64.0,12.0,28.0,30.0,526.0,455.0,69.0,15.0,1.0,3.0,62,5.0,46.0,14.0,17.0,2.0,378.0,2.0,18.0,1136.0,128.0,35000.0,1820000.0,462
2024,Burnley,Premier League,Jack Cork,ENG,MF,34.0,1989.0,0.3,0,0,0,0,0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,75.8,370.0,77.0,13.0,16.0,81.3,10.0,10.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,37.0,0.0,4.0,23.0,11.0,1.0,37.0,0.0,0.0,,0.0,,24.0,146.0,98.0,4.0,2.0,0.0,0.0,0.0,30.0,1.0,4,27,7,0.8,0.3,0,,0,4,7.0,18,0.25,1,0,1,3.33,4.34,0.7,0.1,0.6,1.89,2.69,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0,1,1,0,0.0,0.0,0,2.0,0.0,2.0,0.0,33.0,31.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,523.0,96.0,45000.0,2340000.0,463
2024,Burnley,Premier League,Josh Cullen,IRL,MF,27.0,1996.0,22.9,2,5,2,0,0,1.8,2.4,22.0,123.0,22.0,0.09,0.13,0.22,0.09,0.22,0.03,0.08,0.11,0.03,0.11,1173.0,1373.0,85.4,18812.0,4917.0,617.0,667.0,92.5,466.0,521.0,89.4,69.0,127.0,54.3,1.8,2.3,1.2,26.0,119.0,17.0,3.0,123.0,1555.0,65.0,342.0,905.0,321.0,18.0,1555.0,13.0,3.0,23.1,5.0,38.5,848.0,3351.0,1691.0,22.0,21.0,2.0,17.0,10.0,1065.0,22.0,25,2057,82,60.1,22.9,23,87.0,18,2,30.0,8,0.64,25,48,-23,-1.01,-0.08,25.8,45.6,-19.8,-0.87,-0.21,2,16,5,31.3,0.7,0.22,0.13,0.4,22.8,0.0,0,0,0.04,1.4,1.4,66.0,2.89,56.0,6.0,0.0,1.0,2.0,1.0,8.0,0.35,6.0,2.0,0.0,0.0,0.0,0.0,0,24,49,0,26,15,29,0.0,0.0,0,141.0,19.0,24.0,44.2,1373.0,1311.0,57.0,42.0,5.0,2.0,26,1.0,14.0,5.0,6.0,0.0,1173.0,5.0,19.0,56.0,13.0,40000.0,2080000.0,464
2024,Burnley,Premier League,Ameen Al-Dakhil,BEL,DF,21.0,2002.0,11.7,1,1,1,0,0,0.1,1.4,7.0,35.0,9.0,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,537.0,637.0,84.3,9642.0,2939.0,208.0,220.0,94.5,280.0,321.0,87.2,42.0,77.0,54.5,0.1,0.6,-0.1,2.0,13.0,2.0,0.0,35.0,749.0,83.0,355.0,339.0,58.0,10.0,749.0,5.0,3.0,60.0,2.0,40.0,491.0,2471.0,1351.0,7.0,9.0,0.0,8.0,6.0,495.0,9.0,13,1056,81,30.9,11.7,12,86.0,11,1,21.0,2,0.38,10,26,-16,-1.36,-0.56,10.8,20.3,-9.5,-0.81,-0.04,1,8,3,37.5,0.68,0.26,0.13,0.33,16.0,0.0,0,0,0.16,-0.3,-0.3,8.0,0.68,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0,6,4,0,3,12,5,0.0,1.0,1,50.0,14.0,23.0,37.8,637.0,590.0,45.0,11.0,2.0,2.0,3,34.0,0.0,0.0,0.0,0.0,537.0,2.0,6.0,,,15000.0,780000.0,465
2024,Burnley,Premier League,David Datro Fofana,CIV,FW,20.0,2002.0,9.8,4,5,4,0,0,1.8,6.4,21.0,15.0,39.0,0.41,0.1,0.51,0.41,0.51,0.46,0.19,0.65,0.46,0.65,117.0,173.0,67.6,1574.0,343.0,67.0,94.0,71.3,36.0,49.0,73.5,5.0,6.0,83.3,1.8,0.3,-0.8,8.0,9.0,5.0,1.0,15.0,307.0,10.0,36.0,130.0,147.0,45.0,307.0,41.0,15.0,36.6,22.0,53.7,187.0,1226.0,527.0,21.0,9.0,11.0,37.0,20.0,222.0,39.0,15,879,59,25.7,9.8,10,80.0,5,5,15.0,1,0.73,10,18,-8,-0.82,0.21,13.7,17.2,-3.5,-0.36,0.57,4,19,10,52.6,1.95,1.02,0.21,0.4,14.0,0.0,0,0,0.24,-0.5,-0.5,18.0,1.84,8.0,0.0,4.0,4.0,1.0,1.0,2.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0,17,10,9,3,1,5,0.0,0.0,0,22.0,13.0,33.0,28.3,173.0,167.0,4.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,117.0,2.0,8.0,,,30286.0,1574892.0,467
2024,Burnley,Premier League,Hannes Delcroix,BEL,DF,24.0,1999.0,6.5,0,0,0,0,0,0.2,0.6,2.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.09,0.05,0.09,300.0,350.0,85.7,4932.0,1666.0,145.0,155.0,93.5,135.0,154.0,87.7,16.0,31.0,51.6,0.2,0.1,-0.2,4.0,24.0,3.0,2.0,18.0,419.0,42.0,175.0,204.0,40.0,4.0,419.0,6.0,3.0,50.0,2.0,33.3,241.0,847.0,451.0,2.0,2.0,0.0,5.0,3.0,268.0,6.0,12,589,49,17.2,6.5,5,86.0,4,7,23.0,10,0.67,6,25,-19,-2.9,-2.33,6.3,16.1,-9.8,-1.5,-0.87,0,4,2,50.0,0.61,0.31,0.0,0.0,11.2,0.0,0,0,0.09,-0.4,-0.4,7.0,1.07,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,5,9,6,0.0,0.0,0,29.0,8.0,9.0,47.1,350.0,320.0,29.0,3.0,0.0,0.0,5,26.0,0.0,0.0,0.0,0.0,300.0,1.0,2.0,497.0,83.0,15000.0,780000.0,468
2024,Burnley,Premier League,Hjalmar Ekdal,SWE,DF,24.0,1998.0,4.9,0,0,0,0,0,0.1,0.1,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,191.0,217.0,88.0,3404.0,938.0,66.0,71.0,93.0,109.0,120.0,90.8,12.0,17.0,70.6,0.1,0.0,-0.1,1.0,8.0,0.0,0.0,11.0,268.0,36.0,131.0,124.0,15.0,3.0,268.0,3.0,2.0,66.7,1.0,33.3,142.0,885.0,523.0,5.0,4.0,0.0,2.0,1.0,150.0,1.0,8,437,55,12.8,4.9,5,75.0,0,3,21.0,12,0.88,2,8,-6,-1.24,-0.3,5.1,7.7,-2.6,-0.54,0.28,0,2,1,50.0,0.41,0.21,0.0,0.0,16.4,0.0,0,0,0.03,-0.1,-0.1,2.0,0.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,2,0,0,6,2,0.0,0.0,0,26.0,4.0,9.0,30.8,217.0,213.0,4.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,1.0,,,20000.0,1040000.0,469
2024,Burnley,Premier League,Maxime Estève,FRA,DF,21.0,2002.0,14.5,0,0,0,0,0,0.0,0.3,15.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,690.0,821.0,84.0,11622.0,2998.0,308.0,343.0,89.8,336.0,371.0,90.6,36.0,79.0,45.6,0.0,0.2,0.0,1.0,41.0,0.0,0.0,40.0,979.0,158.0,465.0,463.0,52.0,8.0,979.0,3.0,1.0,33.3,0.0,0.0,514.0,2716.0,1664.0,15.0,18.0,2.0,5.0,3.0,600.0,3.0,16,1309,82,38.3,14.5,15,84.0,12,1,45.0,0,0.75,18,28,-10,-0.69,0.46,19.4,28.7,-9.3,-0.64,0.23,0,7,0,0.0,0.48,0.0,0.0,,19.1,0.0,0,0,0.04,-0.3,-0.3,8.0,0.55,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0,25,16,0,5,27,10,0.0,0.0,0,62.0,26.0,22.0,54.2,821.0,754.0,66.0,13.0,1.0,3.0,5,5.0,0.0,0.0,0.0,0.0,690.0,1.0,10.0,182.0,28.0,5000.0,260000.0,470
2024,Burnley,Premier League,Lyle Foster,RSA,"FW,MF",22.0,2000.0,21.1,5,8,5,0,0,1.9,6.4,55.0,37.0,104.0,0.24,0.14,0.38,0.24,0.38,0.21,0.09,0.3,0.21,0.3,312.0,461.0,67.7,4471.0,835.0,197.0,268.0,73.5,91.0,124.0,73.4,14.0,20.0,70.0,1.9,1.3,1.1,19.0,21.0,12.0,0.0,37.0,692.0,41.0,93.0,289.0,321.0,93.0,692.0,39.0,19.0,48.7,18.0,46.2,380.0,2464.0,1278.0,55.0,31.0,36.0,69.0,33.0,479.0,104.0,24,1899,79,55.5,21.1,22,84.0,10,2,24.0,0,0.79,22,43,-21,-1.0,-0.05,21.9,41.2,-19.3,-0.92,-0.3,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0.0,0,0,0.13,0.5,0.5,41.0,1.95,35.0,0.0,2.0,3.0,1.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,0,24,11,14,3,3,10,0.0,0.0,0,51.0,50.0,106.0,32.1,461.0,430.0,29.0,2.0,3.0,5.0,3,4.0,0.0,0.0,0.0,0.0,312.0,2.0,16.0,93.0,10.0,32500.0,1690000.0,472
2024,Burnley,Premier League,Luca Koleosho,ITA,"MF,FW",18.0,2004.0,10.8,1,2,1,0,0,1.3,3.3,53.0,19.0,82.0,0.09,0.09,0.18,0.09,0.18,0.18,0.12,0.3,0.18,0.3,192.0,274.0,70.1,2509.0,475.0,126.0,153.0,82.4,56.0,79.0,70.9,2.0,9.0,22.2,1.3,1.1,-0.3,11.0,9.0,6.0,2.0,19.0,416.0,5.0,33.0,149.0,240.0,52.0,416.0,78.0,33.0,42.3,39.0,50.0,299.0,2603.0,1383.0,53.0,37.0,29.0,22.0,14.0,313.0,82.0,15,974,65,28.5,10.8,13,69.0,0,2,38.0,0,0.47,11,23,-12,-1.11,-0.19,9.0,15.4,-6.5,-0.6,0.26,1,23,5,21.7,2.13,0.46,0.04,0.2,18.5,0.0,0,0,0.09,-1.0,-1.0,28.0,2.59,12.0,0.0,11.0,2.0,3.0,0.0,6.0,0.56,2.0,0.0,3.0,0.0,1.0,0.0,0,18,13,8,23,2,4,1.0,0.0,0,46.0,2.0,27.0,6.9,274.0,267.0,6.0,2.0,0.0,0.0,23,4.0,0.0,0.0,0.0,0.0,192.0,1.0,16.0,,,10000.0,520000.0,473
2024,Burnley,Premier League,Benson Manuel,BEL,"MF,FW",26.0,1997.0,1.3,0,0,0,0,0,0.0,0.1,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,48.0,59.0,81.4,693.0,153.0,27.0,27.0,100.0,16.0,22.0,72.7,3.0,4.0,75.0,0.0,0.2,0.0,1.0,2.0,3.0,2.0,2.0,82.0,0.0,9.0,25.0,48.0,3.0,82.0,12.0,4.0,33.3,6.0,50.0,63.0,515.0,225.0,5.0,7.0,0.0,5.0,4.0,68.0,14.0,8,116,15,3.4,1.3,1,45.0,0,7,10.0,13,0.13,0,5,-5,-3.88,-3.01,0.5,4.3,-3.8,-3.0,-2.29,0,4,2,50.0,3.1,1.55,0.0,0.0,24.0,0.0,0,0,0.02,-0.1,-0.1,6.0,4.7,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,0,9,0,2,0.0,0.0,0,6.0,0.0,4.0,0.0,59.0,52.0,6.0,0.0,0.0,0.0,9,2.0,4.0,0.0,1.0,0.0,48.0,1.0,3.0,196.0,49.0,25000.0,1300000.0,474
2024,Burnley,Premier League,Han-Noah Massengo,FRA,"MF,DF",22.0,2001.0,0.2,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,50.0,74.0,42.0,5.0,7.0,71.4,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,5.0,6.0,5.0,0.0,16.0,0.0,0.0,,0.0,,6.0,34.0,16.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,3,16,5,0.5,0.2,0,,0,3,5.0,5,0.33,2,0,2,11.25,12.28,1.1,0.7,0.4,2.43,3.23,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,28.0,7.0,15000.0,780000.0,475
2024,Burnley,Premier League,Dara O'Shea,IRL,DF,24.0,1999.0,32.1,3,7,3,0,0,2.0,2.7,32.0,122.0,10.0,0.09,0.12,0.22,0.09,0.22,0.02,0.06,0.08,0.02,0.08,1393.0,1759.0,79.2,27584.0,10235.0,459.0,551.0,83.3,752.0,854.0,88.1,168.0,304.0,55.3,2.0,1.0,2.0,13.0,139.0,6.0,3.0,122.0,2094.0,306.0,969.0,992.0,142.0,49.0,2094.0,2.0,1.0,50.0,1.0,50.0,1112.0,5725.0,3525.0,32.0,14.0,1.0,11.0,1.0,1306.0,10.0,33,2892,88,84.6,32.1,32,89.0,29,1,45.0,1,0.58,36,71,-35,-1.09,-0.75,34.8,62.7,-27.8,-0.87,-0.54,3,19,5,26.3,0.59,0.16,0.16,0.6,10.6,0.0,0,0,0.04,2.3,2.3,32.0,1.0,27.0,0.0,0.0,3.0,1.0,1.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,0,36,15,1,11,35,20,0.0,0.0,1,140.0,127.0,67.0,65.5,1759.0,1705.0,47.0,34.0,3.0,10.0,11,9.0,0.0,0.0,0.0,0.0,1393.0,7.0,19.0,324.0,60.0,20000.0,1040000.0,477
2024,Burnley,Premier League,Michael Obafemi,IRL,"FW,MF",23.0,2000.0,0.2,0,0,0,0,0,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,4.0,5.0,80.0,55.0,2.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,6.0,4.0,9.0,3.0,3.0,100.0,0.0,0.0,6.0,32.0,11.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,2,20,10,0.6,0.2,0,,0,2,10.0,4,1.5,1,0,1,4.5,5.51,0.4,0.0,0.4,1.78,2.58,0,2,0,0.0,9.0,0.0,0.0,,19.8,0.0,0,0,0.05,-0.1,-0.1,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,977.0,188.0,15000.0,780000.0,478
