"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2024,"RB Leipzig","Bundesliga","David Raum","GER","DF","25",1998,30.4,2154,1675,469,63,2,11,306,277,129,46,54,2,1566,10,61,"https://fbref.com/en/players/7d450ed3/David-Raum"
2024,"RB Leipzig","Bundesliga","Xaver Schlager","AUT","MF","25",1997,27.5,1798,1738,56,45,10,15,14,11,0,0,0,0,1587,4,20,"https://fbref.com/en/players/8f056768/Xaver-Schlager"
2024,"RB Leipzig","Bundesliga","Nicolas Seiwald","AUT","MF","22",2001,8,390,377,10,7,2,3,4,0,3,2,0,0,320,3,5,"https://fbref.com/en/players/28c6e925/Nicolas-Seiwald"
2024,"RB Leipzig","Bundesliga","Benjamin Šeško","SVN","FW","20",2003,17,330,316,12,0,4,0,4,1,0,0,0,0,215,2,14,"https://fbref.com/en/players/3260690c/Benjamin-Sesko"
2024,"RB Leipzig","Bundesliga","Mohamed Simakan","FRA","DF","23",2000,23.8,1573,1456,115,51,3,11,18,64,0,0,0,0,1347,2,12,"https://fbref.com/en/players/fcb27134/Mohamed-Simakan"
2024,"RB Leipzig","Bundesliga","Xavi Simons","NED","MF","20",2003,29.5,1434,1293,130,28,19,11,76,11,59,21,21,2,1137,11,42,"https://fbref.com/en/players/da4d670f/Xavi-Simons"
2024,"RB Leipzig","Bundesliga","Timo Werner","GER","FW,MF","27",1996,2.3,88,83,4,0,0,0,4,3,1,0,0,0,61,1,6,"https://fbref.com/en/players/49fe9070/Timo-Werner"
2024,"Rayo Vallecano","La Liga","Iván Balliu","ALB","DF","31",1992,31.9,1487,1082,395,24,2,6,68,371,0,0,0,0,1116,10,43,"https://fbref.com/en/players/cee88597/Ivan-Balliu"
2024,"Rayo Vallecano","La Liga","Bebé","CPV","MF,FW","33",1990,2.4,104,83,21,3,0,2,28,8,10,6,3,0,63,0,4,"https://fbref.com/en/players/d8712bf9/Bebe"
2024,"Rayo Vallecano","La Liga","Sergio Camello","ESP","FW","22",2001,18.5,380,350,23,0,6,3,2,0,0,0,0,0,273,7,10,"https://fbref.com/en/players/873619c6/Sergio-Camello"
2024,"Rayo Vallecano","La Liga","Cárdenas","ESP","GK","26",1997,1,40,33,7,3,0,0,0,0,0,0,0,0,26,0,0,"https://fbref.com/en/players/e1846dde/Cardenas"
2024,"Rayo Vallecano","La Liga","Pep Chavarría","ESP","DF,MF","25",1998,13,812,710,101,4,1,3,70,97,0,0,0,0,618,1,24,"https://fbref.com/en/players/63c5e56b/Pep-Chavarria"
2024,"Rayo Vallecano","La Liga","Pathé Ciss","SEN","MF","29",1994,18.5,890,842,41,35,2,14,3,2,0,0,0,0,738,7,10,"https://fbref.com/en/players/9a0408b6/Pathe-Ciss"
2024,"Rayo Vallecano","La Liga","Crespo","POR","MF","26",1996,5.9,273,262,10,7,1,1,3,0,0,0,0,0,230,1,3,"https://fbref.com/en/players/922dfade/Crespo"
2024,"Rayo Vallecano","La Liga","Stole Dimitrievski","MKD","GK","29",1993,37,1198,794,401,134,0,5,0,0,0,0,0,0,732,3,0,"https://fbref.com/en/players/fc70e345/Stole-Dimitrievski"
2024,"Rayo Vallecano","La Liga","Alfonso Espino","URU","DF","31",1992,27.9,1423,1132,288,28,2,5,50,260,0,0,0,0,1061,3,41,"https://fbref.com/en/players/db001fa9/Alfonso-Espino"
2024,"Rayo Vallecano","La Liga","Radamel Falcao","COL","FW,DF","37",1986,4.5,110,103,7,1,1,0,1,2,0,0,0,0,92,0,1,"https://fbref.com/en/players/66116290/Radamel-Falcao"
2024,"Rayo Vallecano","La Liga","Jorge de Frutos","ESP","FW,MF","26",1997,17.2,483,463,17,2,0,1,53,8,7,3,4,0,344,3,24,"https://fbref.com/en/players/38ce1150/Jorge-de-Frutos"
2024,"Rayo Vallecano","La Liga","Álvaro García","ESP","FW,MF","30",1992,27.5,825,789,35,7,1,3,121,16,10,5,3,0,518,1,35,"https://fbref.com/en/players/90bbd822/Alvaro-Garcia"
2024,"Rayo Vallecano","La Liga","Aridane Hernández","ESP","DF","34",1989,18.8,788,748,38,36,0,2,0,2,0,0,0,0,675,2,2,"https://fbref.com/en/players/132ac341/Aridane-Hernandez"
2024,"Rayo Vallecano","La Liga","Florian Lejeune","FRA","DF","32",1991,37,2031,1850,167,117,1,35,7,4,1,1,0,0,1636,14,13,"https://fbref.com/en/players/6eaed4eb/Florian-Lejeune"
2024,"Rayo Vallecano","La Liga","Unai López","ESP","MF","27",1995,23.4,1462,1340,109,53,3,18,73,10,43,22,8,1,1184,13,19,"https://fbref.com/en/players/88050721/Unai-Lopez"
2024,"Rayo Vallecano","La Liga","Diego Méndez","ESP","MF","19",2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/b151a3f2/Diego-Mendez"
2024,"Rayo Vallecano","La Liga","Abdul Mumin","GHA","DF","25",1998,18.8,773,743,28,26,0,7,2,2,0,0,0,0,617,2,3,"https://fbref.com/en/players/5487adcd/Abdul-Mumin"
2024,"Rayo Vallecano","La Liga","Randy Nteka","ANG","FW,MF","25",1997,6.4,180,171,6,0,1,1,3,1,0,0,0,0,129,3,6,"https://fbref.com/en/players/a6103274/Randy-Nteka"
2024,"Rayo Vallecano","La Liga","Isaac Palazón Camacho","ESP","MF,FW","28",1994,31,1203,1046,146,50,8,12,131,6,83,37,28,1,825,11,31,"https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho"
2024,"Rayo Vallecano","La Liga","Kike Pérez","ESP","MF,FW","26",1997,9.3,368,341,24,7,6,7,18,5,4,1,2,0,279,3,7,"https://fbref.com/en/players/237a3851/Kike-Perez"
2024,"Rayo Vallecano","La Liga","José Pozo","ESP","MF","27",1996,0.2,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,"https://fbref.com/en/players/fc8b614b/Jose-Pozo"
2024,"Rayo Vallecano","La Liga","Andrei Ratiu","ROU","DF,MF","25",1998,7,313,253,60,4,0,1,18,56,0,0,0,0,245,0,14,"https://fbref.com/en/players/b1b99435/Andrei-Ratiu"
2024,"Rayo Vallecano","La Liga","Salvi","ESP","MF","32",1991,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,"https://fbref.com/en/players/405f267a/Salvi"
2024,"Rayo Vallecano","La Liga","Raúl de Tomás","ESP","FW","28",1994,14.1,272,250,19,1,0,6,9,0,0,0,0,0,207,3,8,"https://fbref.com/en/players/02ef8778/Raul-de-Tomas"
2024,"Rayo Vallecano","La Liga","Óscar Trejo","ARG","FW,MF","35",1988,15.3,782,738,39,9,3,0,23,7,11,2,5,0,646,5,16,"https://fbref.com/en/players/fc647b34/Oscar-Trejo"
2024,"Rayo Vallecano","La Liga","Óscar Valentín","ESP","MF","28",1994,29.9,1237,1203,30,29,5,9,5,1,0,0,0,0,1005,4,19,"https://fbref.com/en/players/592f3158/Oscar-Valentin"
2024,"Real Madrid","La Liga","David Alaba","AUT","DF","31",1992,12.8,904,835,65,23,4,7,17,5,12,7,3,0,810,4,2,"https://fbref.com/en/players/05439de2/David-Alaba"
2024,"Real Madrid","La Liga","Kepa Arrizabalaga","ESP","GK","28",1994,13.3,456,374,82,12,0,1,0,0,0,0,0,0,386,0,1,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
2024,"Real Madrid","La Liga","Jude Bellingham","ENG","MF","20",2003,25.7,1543,1490,43,18,18,14,21,12,1,1,0,0,1363,10,25,"https://fbref.com/en/players/57d88cf9/Jude-Bellingham"
2024,"Real Madrid","La Liga","Eduardo Camavinga","FRA","MF,DF","20",2002,20.2,1328,1278,44,24,4,9,4,20,0,0,0,0,1205,6,12,"https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga"
2024,"Real Madrid","La Liga","Dani Carvajal","ESP","DF","31",1992,24.1,1475,1284,190,37,3,3,49,153,0,0,0,0,1265,1,34,"https://fbref.com/en/players/4958bfb2/Dani-Carvajal"
2024,"Real Madrid","La Liga","Dani Ceballos","ESP","MF,FW","26",1996,6.6,542,519,22,11,5,5,8,5,6,1,2,0,486,1,10,"https://fbref.com/en/players/c0617e2b/Dani-Ceballos"
2024,"Real Madrid","La Liga","Thibaut Courtois","BEL","GK","31",1992,3.7,123,103,20,2,0,1,0,0,0,0,0,0,113,0,0,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
2024,"Real Madrid","La Liga","Brahim Díaz","MAR","FW,MF","23",1999,17.2,740,705,29,8,7,2,31,6,7,3,2,0,624,6,12,"https://fbref.com/en/players/407feb71/Brahim-Diaz"
2024,"Real Madrid","La Liga","Fran Garcia","ESP","DF","23",1999,15.5,997,866,129,7,2,3,60,122,0,0,0,0,841,2,20,"https://fbref.com/en/players/7226539b/Fran-Garcia"
2024,"Real Madrid","La Liga","Gonzalo García","ESP","FW,MF","19",2004,0.2,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/74c2d562/Gonzalo-Garcia"
2024,"Real Madrid","La Liga","Arda Güler","TUR","FW,MF","18",2005,4.2,218,205,13,4,0,3,13,2,6,5,0,0,183,0,4,"https://fbref.com/en/players/3741ca58/Arda-Guler"
2024,"Real Madrid","La Liga","Joselu","ESP","FW","33",1990,18.7,360,342,15,0,2,1,6,3,0,0,0,0,260,3,9,"https://fbref.com/en/players/6265208f/Joselu"
2024,"Real Madrid","La Liga","Vinicius Júnior","BRA","FW","23",2000,20.7,690,663,22,4,10,22,56,7,5,0,0,0,499,5,34,"https://fbref.com/en/players/7111d552/Vinicius-Junior"
2024,"Real Madrid","La Liga","Toni Kroos","GER","MF","33",1990,23.6,2505,2260,239,137,6,53,118,13,89,32,34,0,2291,6,13,"https://fbref.com/en/players/6ce1f46f/Toni-Kroos"
2024,"Real Madrid","La Liga","Andriy Lunin","UKR","GK","24",1999,21,666,531,133,17,0,1,0,0,0,0,0,0,580,2,2,"https://fbref.com/en/players/3061e1ec/Andriy-Lunin"
2024,"Real Madrid","La Liga","Mario Martín","ESP","MF","19",2004,0.2,15,14,1,1,0,0,0,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/a9aff11a/Mario-Martin"
2024,"Real Madrid","La Liga","Ferland Mendy","FRA","DF","28",1995,19.1,1275,1127,148,12,0,4,5,136,0,0,0,0,1201,0,8,"https://fbref.com/en/players/3cefcaef/Ferland-Mendy"
2024,"Real Madrid","La Liga","Éder Militão","BRA","DF","25",1998,5.5,329,308,20,10,0,8,1,1,0,0,0,0,297,1,2,"https://fbref.com/en/players/2784f898/Eder-Militao"
2024,"Real Madrid","La Liga","Luka Modrić","CRO","MF","37",1985,18.8,1669,1506,156,67,6,27,90,9,69,15,38,0,1452,7,23,"https://fbref.com/en/players/6025fab1/Luka-Modric"
2024,"Real Madrid","La Liga","Álvaro Muñoz","URU","FW","19",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/49a6ecbb/Alvaro-Munoz"
2024,"Real Madrid","La Liga","Nacho","ESP","DF","33",1990,19.4,1281,1191,89,41,0,5,3,10,0,0,0,0,1183,1,4,"https://fbref.com/en/players/2946f9a1/Nacho"
2024,"Real Madrid","La Liga","Nicolás Paz","ARG","MF,FW","18",2004,0.3,24,23,1,0,0,0,1,0,1,1,0,0,18,0,0,"https://fbref.com/en/players/01bb93d5/Nicolas-Paz"
2024,"Real Madrid","La Liga","Rodrygo","BRA","FW","22",2001,26.4,1007,961,42,6,3,1,32,10,13,1,6,0,883,4,17,"https://fbref.com/en/players/8f5e92a6/Rodrygo"
2024,"Real Madrid","La Liga","Antonio Rüdiger","GER","DF","30",1993,30.1,1815,1761,50,30,3,10,4,9,0,0,0,0,1630,4,9,"https://fbref.com/en/players/18b896d6/Antonio-Rudiger"
2024,"Real Madrid","La Liga","Aurélien Tchouaméni","FRA","MF,DF","23",2000,22.1,1520,1461,53,49,1,4,22,2,0,0,0,0,1377,6,9,"https://fbref.com/en/players/4f255115/Aurelien-Tchouameni"
2024,"Real Madrid","La Liga","Federico Valverde","URU","MF","25",1998,32.3,2117,2077,31,23,14,33,30,5,0,0,0,0,1901,9,18,"https://fbref.com/en/players/0959c2a2/Federico-Valverde"
2024,"Real Madrid","La Liga","Lucas Vázquez","ESP","DF","32",1991,15.8,1085,952,132,10,5,7,47,120,2,0,1,0,930,1,17,"https://fbref.com/en/players/fd51b456/Lucas-Vazquez"
2024,"Real Sociedad","La Liga","Mohamed Ali Cho","FRA","FW,MF","19",2004,2.8,66,66,0,0,0,0,11,0,0,0,0,0,38,0,1,"https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho"
2024,"Real Sociedad","La Liga","Jon Aramburu","VEN","DF","21",2002,6,321,256,62,7,0,0,7,55,0,0,0,0,254,3,7,"https://fbref.com/en/players/dc7a172e/Jon-Aramburu"
2024,"Real Sociedad","La Liga","Ander Barrenetxea","ESP","FW,MF","21",2001,15.9,555,545,5,0,1,9,47,4,1,0,0,0,372,5,27,"https://fbref.com/en/players/200e89e1/Ander-Barrenetxea"
2024,"Real Sociedad","La Liga","Sheraldo Becker","SUR","FW,MF","28",1995,8.6,243,236,6,0,0,0,46,1,2,0,1,0,154,1,17,"https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker"
2024,"Real Sociedad","La Liga","Alberto Dadie","ESP","MF","21",2002,0.3,7,7,0,0,0,0,1,0,0,0,0,0,3,0,1,"https://fbref.com/en/players/cc851506/Alberto-Dadie"
2024,"Real Sociedad","La Liga","Aritz Elustondo","ESP","DF","29",1994,9,468,417,51,14,0,1,1,37,0,0,0,0,402,0,3,"https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo"
2024,"Real Sociedad","La Liga","Carlos Fernández","ESP","FW","27",1996,4.5,83,78,5,1,1,0,1,0,0,0,0,0,44,0,4,"https://fbref.com/en/players/e08647d6/Carlos-Fernandez"
2024,"Real Sociedad","La Liga","Javi Galán","ESP","DF","28",1994,11.9,657,534,122,11,1,8,46,111,0,0,0,0,526,1,16,"https://fbref.com/en/players/a4b00319/Javi-Galan"
2024,"Real Sociedad","La Liga","Urko González","ESP","MF","22",2001,1.7,89,89,0,0,0,0,0,0,0,0,0,0,71,0,1,"https://fbref.com/en/players/c4f5eb61/Urko-Gonzalez"
2024,"Real Sociedad","La Liga","Takefusa Kubo","JPN","FW,MF","22",2001,23.9,862,759,98,13,6,3,145,2,82,46,18,0,611,5,32,"https://fbref.com/en/players/16aa3654/Takefusa-Kubo"
2024,"Real Sociedad","La Liga","Robin Le Normand","ESP","DF","26",1996,27.4,1765,1712,51,34,0,11,1,0,0,0,0,0,1562,2,9,"https://fbref.com/en/players/9a64e67e/Robin-Le-Normand"
2024,"Real Sociedad","La Liga","Jon Magunacelaya","ESP","FW,MF","23",2000,1.3,45,45,0,0,0,0,3,0,0,0,0,0,30,0,3,"https://fbref.com/en/players/d4808594/Jon-Magunacelaya"
2024,"Real Sociedad","La Liga","Unai Marrero","ESP","GK","21",2001,1.6,45,22,23,15,0,0,0,0,0,0,0,0,28,0,1,"https://fbref.com/en/players/f0fe87dc/Unai-Marrero"
2024,"Real Sociedad","La Liga","Jon Martin","ESP","DF","17",2006,0.3,7,7,0,0,0,1,0,0,0,0,0,0,5,0,0,"https://fbref.com/en/players/df33ecb5/Jon-Martin"
2024,"Real Sociedad","La Liga","Brais Méndez","ESP","MF,FW","26",1997,26.8,1244,1092,145,80,10,10,104,4,49,21,19,0,942,7,35,"https://fbref.com/en/players/c9e39d91/Brais-Mendez"
2024,"Real Sociedad","La Liga","Mikel Merino","ESP","MF","27",1996,27.6,1413,1387,15,12,7,13,19,3,0,0,0,0,1076,11,24,"https://fbref.com/en/players/d080ed5e/Mikel-Merino"
2024,"Real Sociedad","La Liga","Aihen Muñoz","ESP","DF","25",1997,12.5,702,524,175,11,0,1,29,164,0,0,0,0,504,3,19,"https://fbref.com/en/players/228b0d9d/Aihen-Munoz"
2024,"Real Sociedad","La Liga","Álvaro Odriozola","ESP","DF","27",1995,4.4,244,196,48,2,0,1,10,46,0,0,0,0,212,0,7,"https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola"
2024,"Real Sociedad","La Liga","Olasagasti","ESP","MF","22",2000,4,172,166,3,2,1,3,1,0,1,0,1,0,127,3,7,"https://fbref.com/en/players/3d99999d/Olasagasti"
2024,"Real Sociedad","La Liga","Mikel Oyarzabal","ESP","FW,MF","26",1997,24,507,476,27,3,2,2,10,1,0,0,0,0,373,4,17,"https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal"
2024,"Real Sociedad","La Liga","Jon Pacheco","ESP","DF","22",2001,17,1173,1113,54,44,1,13,1,2,0,0,0,0,1019,6,2,"https://fbref.com/en/players/44150beb/Jon-Pacheco"
2024,"Real Sociedad","La Liga","Álex Remiro","ESP","GK","28",1995,36.4,1258,977,276,113,0,1,0,0,0,0,0,0,965,5,0,"https://fbref.com/en/players/374ee424/Alex-Remiro"
2024,"Real Sociedad","La Liga","Umar Sadiq","NGA","FW","26",1997,12,192,176,16,0,0,1,12,0,0,0,0,0,131,0,10,"https://fbref.com/en/players/686cbe7d/Umar-Sadiq"
2024,"Real Sociedad","La Liga","André Silva","POR","FW","27",1995,8.1,165,143,20,0,1,0,0,3,0,0,0,0,134,2,8,"https://fbref.com/en/players/3effaa34/Andre-Silva"
2024,"Real Sociedad","La Liga","Alex Sola","ESP","DF,MF","24",1999,0.3,16,9,7,1,0,0,0,6,0,0,0,0,12,0,0,"https://fbref.com/en/players/5fa714d5/Alex-Sola"
2024,"Real Sociedad","La Liga","Kieran Tierney","SCO","DF","26",1997,13.8,904,736,167,18,1,7,26,149,0,0,0,0,690,1,23,"https://fbref.com/en/players/fce2302c/Kieran-Tierney"
2024,"Real Sociedad","La Liga","Hamari Traoré","MLI","DF","31",1992,25.5,1509,1247,255,20,5,14,47,235,0,0,0,0,1204,7,19,"https://fbref.com/en/players/a4b1028a/Hamari-Traore"
2024,"Real Sociedad","La Liga","Beñat Turrientes","ESP","MF","21",2002,18.7,707,669,35,18,1,5,19,0,16,11,2,0,598,3,14,"https://fbref.com/en/players/068f4dec/Benat-Turrientes"
2024,"Real Sociedad","La Liga","Arsen Zakharyan","RUS","MF,FW","20",2003,13.6,542,466,68,15,3,6,75,5,47,25,19,0,379,8,13,"https://fbref.com/en/players/7f14ec2a/Arsen-Zakharyan"
2024,"Real Sociedad","La Liga","Igor Zubeldia","ESP","DF","26",1997,28,1746,1696,42,41,3,8,3,0,0,0,0,0,1476,8,7,"https://fbref.com/en/players/5c7845f6/Igor-Zubeldia"
2024,"Real Sociedad","La Liga","Martín Zubimendi","ESP","MF","24",1999,29.5,1542,1473,62,59,4,4,7,2,0,0,0,0,1321,7,13,"https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi"
2024,"Reims","Ligue 1","Yunis Abdelhamid","MAR","DF","35",1987,30.9,1836,1650,178,75,2,13,3,29,0,0,0,0,1552,8,20,"https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid"
2024,"Reims","Ligue 1","Emmanuel Agbadou","CIV","DF","26",1997,28.8,1838,1728,106,50,5,11,6,48,0,0,0,0,1599,4,11,"https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou"
2024,"Reims","Ligue 1","Sergio Akieme","ESP","DF","25",1997,9.1,350,287,61,3,0,0,21,57,0,0,0,0,277,2,8,"https://fbref.com/en/players/06efa9dc/Sergio-Akieme"
2024,"Reims","Ligue 1","Valentin Atangana Edoa","FRA","MF","17",2005,6.2,179,171,7,1,0,0,5,6,0,0,0,0,155,1,3,"https://fbref.com/en/players/6b5edd5d/Valentin-Atangana-Edoa"
2024,"Reims","Ligue 1","Adama Bojang","GAM","FW","19",2004,0.9,27,23,4,0,0,0,1,0,0,0,0,0,17,0,3,"https://fbref.com/en/players/e606b6c0/Adama-Bojang"
2024,"Reims","Ligue 1","Maxime Busi","BEL","FW,DF","23",1999,1.8,95,73,22,0,0,1,4,22,0,0,0,0,71,0,3,"https://fbref.com/en/players/7b082ec2/Maxime-Busi"
2024,"Reims","Ligue 1","Mohammed Daramy","DEN","FW,MF","21",2002,18.3,527,499,26,0,7,4,15,12,1,0,0,0,401,2,23,"https://fbref.com/en/players/06a1d642/Mohammed-Daramy"
2024,"Reims","Ligue 1","Thibault De Smet","BEL","DF","25",1998,20.3,1046,878,163,12,0,2,31,149,2,2,0,0,837,5,29,"https://fbref.com/en/players/5fdcb075/Thibault-De-Smet"
2024,"Reims","Ligue 1","Mamadou Diakhon","FRA","FW,MF","17",2005,2.3,48,46,2,0,1,1,4,2,0,0,0,0,38,0,0,"https://fbref.com/en/players/331c5a98/Mamadou-Diakhon"
2024,"Reims","Ligue 1","Ibrahim Diakité","GUI","DF","19",2003,1.2,85,67,18,2,0,1,9,16,0,0,0,0,57,0,3,"https://fbref.com/en/players/d8c19a60/Ibrahim-Diakite"
2024,"Reims","Ligue 1","Oumar Diakité","CIV","FW","19",2003,17.6,305,279,26,1,4,0,3,1,0,0,0,0,239,0,6,"https://fbref.com/en/players/44435c8f/Oumar-Diakite"
2024,"Reims","Ligue 1","Yehvann Diouf","FRA","GK","23",1999,34,1301,1065,227,70,0,3,0,0,0,0,0,0,1020,9,1,"https://fbref.com/en/players/eedea60b/Yehvann-Diouf"
2024,"Reims","Ligue 1","Thomas Foket","BEL","DF","28",1994,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27,"https://fbref.com/en/players/90eb507d/Thomas-Foket"
2024,"Reims","Ligue 1","Junya Ito","JPN","FW,MF","30",1993,30.2,1131,993,130,23,10,12,201,23,84,23,47,0,741,8,42,"https://fbref.com/en/players/dbd3a428/Junya-Ito"
2024,"Reims","Ligue 1","Yaya Kader Fofana","MLI","MF,DF","19",2004,0.4,21,20,1,0,0,1,1,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/cedc53d2/Yaya-Kader-Fofana"
2024,"Reims","Ligue 1","Reda Khadra","GER","FW,MF","22",2001,15.2,389,347,40,7,4,2,46,19,9,4,2,0,289,2,15,"https://fbref.com/en/players/88acf83f/Reda-Khadra"
2024,"Reims","Ligue 1","Abdoul Koné","FRA","DF","18",2005,2.1,85,65,20,3,0,1,1,17,0,0,0,0,53,0,3,"https://fbref.com/en/players/c1ebf5d2/Abdoul-Kone"
2024,"Reims","Ligue 1","Amadou Koné","MLI","MF","18",2005,5.3,256,251,3,3,0,2,1,0,0,0,0,0,204,2,5,"https://fbref.com/en/players/2eb1ec07/Amadou-Kone"
2024,"Reims","Ligue 1","Therence Koudou","FRA","DF","18",2004,3.5,173,137,36,2,0,0,14,34,0,0,0,0,142,0,3,"https://fbref.com/en/players/059a83b8/Therence-Koudou"
2024,"Reims","Ligue 1","Azor Matusiwa","NED","MF","25",1998,15.4,750,740,9,8,0,5,0,1,0,0,0,0,650,1,8,"https://fbref.com/en/players/a17a94d6/Azor-Matusiwa"
2024,"Reims","Ligue 1","Christ Mbondi","FRA","FW","18",2004,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/5d36f616/Christ-Mbondi"
2024,"Reims","Ligue 1","Marshall Munetsi","ZIM","MF","27",1996,24.1,542,527,13,3,0,2,18,1,0,0,0,0,380,2,22,"https://fbref.com/en/players/2acf0cd7/Marshall-Munetsi"
2024,"Reims","Ligue 1","Keito Nakamura","JPN","FW,MF","23",2000,15.3,400,391,5,1,2,5,23,2,1,1,0,0,292,4,13,"https://fbref.com/en/players/d97af612/Keito-Nakamura"
2024,"Reims","Ligue 1","Joseph Okumu","KEN","DF","26",1997,19.4,1293,1256,29,24,0,17,3,2,0,0,0,0,1062,8,12,"https://fbref.com/en/players/039f1983/Joseph-Okumu"
2024,"Reims","Ligue 1","Amir Richardson","MAR","MF","21",2002,15,651,635,14,8,3,3,13,5,0,0,0,0,534,2,11,"https://fbref.com/en/players/2b7cdb79/Amir-Richardson"
2024,"Reims","Ligue 1","Amine Salama","FRA","FW","23",2000,3.5,73,70,3,0,0,0,5,1,0,0,0,0,48,0,4,"https://fbref.com/en/players/bc7cc472/Amine-Salama"
2024,"Reims","Ligue 1","Benjamin Stambouli","FRA","MF","32",1990,3.2,130,129,1,1,0,0,2,0,0,0,0,0,95,0,3,"https://fbref.com/en/players/5939baa2/Benjamin-Stambouli"
2024,"Reims","Ligue 1","Teddy Teuma","MLT","MF","29",1993,23.5,1512,1307,197,85,6,17,139,16,77,35,36,0,1181,8,36,"https://fbref.com/en/players/5c26ca51/Teddy-Teuma"
2024,"Reims","Ligue 1","Josh Wilson-Esbrand","ENG","DF,MF","20",2002,5.1,252,205,43,2,1,0,12,41,0,0,0,0,186,4,6,"https://fbref.com/en/players/c19a2df1/Josh-Wilson-Esbrand"
2024,"Rennes","Ligue 1","Lorenz Assignon","TOG","DF","23",2000,11.2,600,491,109,13,0,1,22,96,0,0,0,0,516,0,12,"https://fbref.com/en/players/b026bbf6/Lorenz-Assignon"
2024,"Rennes","Ligue 1","Jeanuël Belocian","FRA","DF","18",2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8,"https://fbref.com/en/players/c678ddd7/Jeanuel-Belocian"
2024,"Rennes","Ligue 1","Ludovic Blas","FRA","FW,MF","25",1997,17.4,506,468,36,14,1,4,53,4,18,6,5,0,395,2,12,"https://fbref.com/en/players/6191093d/Ludovic-Blas"
2024,"Rennes","Ligue 1","Benjamin Bourigeaud","FRA","MF,FW","29",1994,26.9,1566,1354,207,62,7,14,165,45,96,33,48,0,1197,5,34,"https://fbref.com/en/players/20e73fac/Benjamin-Bourigeaud"
2024,"Rennes","Ligue 1","Djaoui Cissé","FRA","MF","19",2004,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,"https://fbref.com/en/players/576ca93f/Djaoui-Cisse"
2024,"Rennes","Ligue 1","Jeremy Doku","BEL","FW","21",2002,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1,"https://fbref.com/en/players/fffea3e5/Jeremy-Doku"
2024,"Rennes","Ligue 1","Désiré Doué","FRA","MF,FW","18",2005,18.1,779,734,41,18,6,6,70,4,18,11,7,0,576,4,24,"https://fbref.com/en/players/9e7483ff/Desire-Doue"
2024,"Rennes","Ligue 1","Guela Doué","CIV","DF","20",2002,13.7,669,556,113,8,2,1,43,105,0,0,0,0,502,0,18,"https://fbref.com/en/players/b4ef3fb5/Guela-Doue"
2024,"Rennes","Ligue 1","Amine Gouiri","ALG","FW,MF","23",2000,23,764,741,22,3,2,0,7,3,7,0,0,0,625,1,25,"https://fbref.com/en/players/aad56ca3/Amine-Gouiri"
2024,"Rennes","Ligue 1","Jérémy Jacquet","FRA","MF","18",2005,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,"https://fbref.com/en/players/cef70c94/Jeremy-Jacquet"
2024,"Rennes","Ligue 1","Arnaud Kalimuendo","FRA","FW","21",2002,23.8,502,451,47,2,2,2,11,1,0,0,0,0,405,4,18,"https://fbref.com/en/players/bf4c41f9/Arnaud-Kalimuendo"
2024,"Rennes","Ligue 1","Mathis Lambourde","FRA","FW","17",2006,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/0da3d7ab/Mathis-Lambourde"
2024,"Rennes","Ligue 1","Enzo Le Fée","FRA","MF","23",2000,17,1043,998,44,27,5,14,24,6,10,3,5,0,897,1,11,"https://fbref.com/en/players/6f806d99/Enzo-Le-Fee"
