"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2024,"Arsenal","Premier League","Gabriel Jesus","BRA","FW","26",1997,16.4,4,55,19,34.5,3.35,1.16,0.07,0.21,12.2,0,0,0,6.3,6.3,0.12,-2.3,-2.3,"https://fbref.com/en/players/b66315ae/Gabriel-Jesus"
2024,"Arsenal","Premier League","Jorginho","ITA","MF","31",1991,10.2,0,4,0,0,0.39,0,0,NA,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/45db685d/Jorginho"
2024,"Arsenal","Premier League","Jakub Kiwior","POL","DF","23",2000,10.5,1,6,2,33.3,0.57,0.19,0.17,0.5,13.8,0,0,0,0.8,0.8,0.14,0.2,0.2,"https://fbref.com/en/players/dc3e663e/Jakub-Kiwior"
2024,"Arsenal","Premier League","Gabriel Magalhães","BRA","DF","25",1997,33.8,4,31,10,32.3,0.92,0.3,0.13,0.4,7.9,0,0,0,4.3,4.3,0.14,-0.3,-0.3,"https://fbref.com/en/players/67ac5bb8/Gabriel-Magalhaes"
2024,"Arsenal","Premier League","Gabriel Martinelli","BRA","FW","22",2001,22.4,6,58,20,34.5,2.59,0.89,0.1,0.3,15.6,0,0,0,6.8,6.8,0.12,-0.8,-0.8,"https://fbref.com/en/players/48a5a5d6/Gabriel-Martinelli"
2024,"Arsenal","Premier League","Reiss Nelson","ENG","FW","23",1999,3,0,4,1,25,1.34,0.34,0,0,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson"
2024,"Arsenal","Premier League","Eddie Nketiah","ENG","FW","24",1999,12,5,38,12,31.6,3.16,1,0.13,0.42,12.7,0,0,0,4.5,4.5,0.12,0.5,0.5,"https://fbref.com/en/players/a53649b7/Eddie-Nketiah"
2024,"Arsenal","Premier League","Ethan Nwaneri","ENG","FW","16",2007,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7f94982c/Ethan-Nwaneri"
2024,"Arsenal","Premier League","Thomas Partey","GHA","MF,DF","30",1993,8.8,0,8,2,25,0.91,0.23,0,0,20.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,"https://fbref.com/en/players/529f49ab/Thomas-Partey"
2024,"Arsenal","Premier League","Aaron Ramsdale","ENG","GK","25",1998,6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale"
2024,"Arsenal","Premier League","David Raya","ESP","GK","27",1995,32,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/98ea5115/David-Raya"
2024,"Arsenal","Premier League","Declan Rice","ENG","MF","24",1999,35.8,7,58,20,34.5,1.62,0.56,0.12,0.35,20.4,2,0,0,3.3,3.3,0.06,3.7,3.7,"https://fbref.com/en/players/1c7012b8/Declan-Rice"
2024,"Arsenal","Premier League","Bukayo Saka","ENG","FW","21",2001,32.4,16,102,31,30.4,3.14,0.96,0.1,0.32,16.3,0,6,6,15.5,10.8,0.11,0.5,-0.8,"https://fbref.com/en/players/bc7dc64d/Bukayo-Saka"
2024,"Arsenal","Premier League","William Saliba","FRA","DF","22",2001,38,2,10,3,30,0.26,0.08,0.2,0.67,10.5,0,0,0,1.6,1.6,0.16,0.4,0.4,"https://fbref.com/en/players/972aeb2a/William-Saliba"
2024,"Arsenal","Premier League","Emile Smith Rowe","ENG","MF","23",2000,3.9,0,15,5,33.3,3.82,1.27,0,0,15.6,0,0,0,2,2,0.13,-2,-2,"https://fbref.com/en/players/17695062/Emile-Smith-Rowe"
2024,"Arsenal","Premier League","Cédric Soares","POR","DF","31",1991,0.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/839c14e1/Cedric-Soares"
2024,"Arsenal","Premier League","Jurriën Timber","NED","DF","22",2001,0.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/41034650/Jurrien-Timber"
2024,"Arsenal","Premier League","Takehiro Tomiyasu","JPN","DF","24",1998,12.8,2,17,3,17.6,1.33,0.23,0.12,0.67,14.9,0,0,0,1.5,1.5,0.09,0.5,0.5,"https://fbref.com/en/players/b3af9be1/Takehiro-Tomiyasu"
2024,"Arsenal","Premier League","Leandro Trossard","BEL","FW,MF","28",1994,18.3,12,60,22,36.7,3.27,1.2,0.2,0.55,16.1,0,0,0,7.9,7.9,0.13,4.1,4.1,"https://fbref.com/en/players/38ceb24a/Leandro-Trossard"
2024,"Arsenal","Premier League","Fabio Vieira","POR","MF,FW","23",2000,3.3,1,6,1,16.7,1.82,0.3,0,0,18,0,1,1,1.3,0.5,0.08,-0.3,-0.5,"https://fbref.com/en/players/6412cc03/Fabio-Vieira"
2024,"Arsenal","Premier League","Ben White","ENG","DF","25",1997,33.2,4,13,6,46.2,0.39,0.18,0.31,0.67,13.2,0,0,0,1.2,1.2,0.09,2.8,2.8,"https://fbref.com/en/players/35e413f1/Ben-White"
2024,"Arsenal","Premier League","Oleksandr Zinchenko","UKR","DF","26",1996,19.1,1,17,3,17.6,0.89,0.16,0.06,0.33,24,0,0,0,0.6,0.6,0.03,0.4,0.4,"https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko"
2024,"Arsenal","Premier League","Martin Ødegaard","NOR","MF","24",1998,34.3,8,75,21,28,2.18,0.61,0.08,0.29,20.2,4,2,2,7.4,5.8,0.08,0.6,0.2,"https://fbref.com/en/players/79300479/Martin-Odegaard"
2024,"Aston Villa","Premier League","Cameron Archer","ENG","MF","22",2001,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/05e8ca6d/Cameron-Archer"
2024,"Aston Villa","Premier League","Leon Bailey","JAM","MF,FW","25",1997,23,10,53,18,34,2.31,0.78,0.19,0.56,16.1,1,0,0,6.3,6.3,0.12,3.7,3.7,"https://fbref.com/en/players/3a233281/Leon-Bailey"
2024,"Aston Villa","Premier League","Diego Carlos","BRA","DF","30",1993,20.2,0,10,1,10,0.5,0.05,0,0,9.1,0,0,0,1.9,1.9,0.19,-1.9,-1.9,"https://fbref.com/en/players/b4a014b1/Diego-Carlos"
2024,"Aston Villa","Premier League","Matty Cash","POL","DF","25",1997,23.8,2,33,13,39.4,1.39,0.55,0.06,0.15,16.2,0,0,0,4.2,4.2,0.13,-2.2,-2.2,"https://fbref.com/en/players/2389cdc2/Matty-Cash"
2024,"Aston Villa","Premier League","Calum Chambers","ENG","MF,DF","28",1995,1.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/dc6f5bdd/Calum-Chambers"
2024,"Aston Villa","Premier League","Philippe Coutinho","BRA","MF,FW","31",1992,0.3,0,3,1,33.3,10.8,3.6,0,0,24.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/0ef89a37/Philippe-Coutinho"
2024,"Aston Villa","Premier League","Leander Dendoncker","BEL","MF","28",1995,1.3,1,2,1,50,1.51,0.76,0.5,1,12.5,0,0,0,0.7,0.7,0.37,0.3,0.3,"https://fbref.com/en/players/5a7301ae/Leander-Dendoncker"
2024,"Aston Villa","Premier League","Moussa Diaby","FRA","FW,MF","24",1999,24.2,6,54,22,40.7,2.24,0.91,0.11,0.27,15.9,0,0,0,7,7,0.13,-1,-1,"https://fbref.com/en/players/aeed5c06/Moussa-Diaby"
2024,"Aston Villa","Premier League","Lucas Digne","FRA","DF","30",1993,26.8,1,20,4,20,0.75,0.15,0.05,0.25,20,6,0,0,1.1,1.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/1b84dbe1/Lucas-Digne"
2024,"Aston Villa","Premier League","Jhon Durán","COL","FW,MF","19",2003,5.3,5,20,7,35,3.79,1.33,0.25,0.71,16.8,0,0,0,2,2,0.1,3,3,"https://fbref.com/en/players/414184f7/Jhon-Duran"
2024,"Aston Villa","Premier League","Tim Iroegbunam","ENG","MF","20",2003,1.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam"
2024,"Aston Villa","Premier League","Boubacar Kamara","FRA","MF","23",1999,18.4,0,5,1,20,0.27,0.05,0,0,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/cc77354e/Boubacar-Kamara"
2024,"Aston Villa","Premier League","Omari Kellyman","ENG","FW","17",2005,0.4,0,1,0,0,2.43,0,0,NA,20.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/aa888da7/Omari-Kellyman"
2024,"Aston Villa","Premier League","Kaine Kesler-Hayden","ENG","MF,DF","20",2002,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9b066938/Kaine-Kesler-Hayden"
2024,"Aston Villa","Premier League","Ezri Konsa","ENG","DF","25",1997,34.1,1,19,5,26.3,0.56,0.15,0.05,0.2,12.2,0,0,0,2.5,2.5,0.13,-1.5,-1.5,"https://fbref.com/en/players/0313a347/Ezri-Konsa"
2024,"Aston Villa","Premier League","Clément Lenglet","FRA","DF","28",1995,12.8,0,8,2,25,0.62,0.16,0,0,10.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,"https://fbref.com/en/players/4f28a6ff/Clement-Lenglet"
2024,"Aston Villa","Premier League","Douglas Luiz","BRA","MF","25",1998,33.3,9,44,13,29.5,1.32,0.39,0.11,0.38,23.3,5,4,4,6.9,3.8,0.09,2.1,1.2,"https://fbref.com/en/players/6f7d826d/Douglas-Luiz"
2024,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","30",1992,33.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
2024,"Aston Villa","Premier League","John McGinn","SCO","MF,FW","28",1994,33.3,6,40,14,35,1.2,0.42,0.15,0.43,19.5,3,0,0,5,5,0.12,1,1,"https://fbref.com/en/players/90f91999/John-McGinn"
2024,"Aston Villa","Premier League","Tyrone Mings","ENG","DF","30",1993,0.3,0,1,0,0,3,0,0,NA,18.4,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/8397a50c/Tyrone-Mings"
2024,"Aston Villa","Premier League","Álex Moreno","ESP","DF","30",1993,11.5,2,8,4,50,0.7,0.35,0.25,0.5,12.3,0,0,0,1.1,1.1,0.14,0.9,0.9,"https://fbref.com/en/players/16e9d0ea/Alex-Moreno"
2024,"Aston Villa","Premier League","Finley Munroe","ENG","MF","18",2005,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/36625c27/Finley-Munroe"
2024,"Aston Villa","Premier League","Robin Olsen","SWE","GK","33",1990,4.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e7ee38c3/Robin-Olsen"
2024,"Aston Villa","Premier League","Jaden Philogene Bidace","ENG","FW","21",2002,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace"
2024,"Aston Villa","Premier League","Jacob Ramsey","ENG","FW,MF","22",2001,9.5,1,19,4,21.1,2,0.42,0.05,0.25,15.9,0,0,0,2.2,2.2,0.11,-1.2,-1.2,"https://fbref.com/en/players/1544f145/Jacob-Ramsey"
2024,"Aston Villa","Premier League","Morgan Rogers","ENG","MF,FW","21",2002,7.1,3,11,5,45.5,1.55,0.71,0.27,0.6,14.8,0,0,0,1.4,1.4,0.12,1.6,1.6,"https://fbref.com/en/players/2e5915f1/Morgan-Rogers"
2024,"Aston Villa","Premier League","Youri Tielemans","BEL","MF,FW","26",1997,18,2,14,5,35.7,0.78,0.28,0.14,0.4,20,0,0,0,1.3,1.3,0.09,0.7,0.7,"https://fbref.com/en/players/56f7a928/Youri-Tielemans"
2024,"Aston Villa","Premier League","Pau Torres","ESP","DF","26",1997,27.4,2,12,5,41.7,0.44,0.18,0.17,0.4,15.4,0,0,0,1,1,0.08,1,1,"https://fbref.com/en/players/532e1e4f/Pau-Torres"
2024,"Aston Villa","Premier League","Bertrand Traoré","BFA","DF,FW","27",1995,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c47541e0/Bertrand-Traore"
2024,"Aston Villa","Premier League","Ollie Watkins","ENG","FW","27",1995,35.7,19,107,47,43.9,2.99,1.31,0.18,0.4,12.8,0,0,0,16.8,16.8,0.16,2.2,2.2,"https://fbref.com/en/players/aed3a70f/Ollie-Watkins"
2024,"Aston Villa","Premier League","Nicolò Zaniolo","ITA","FW,MF","24",1999,9.3,2,27,10,37,2.9,1.07,0.07,0.2,14,0,0,0,2.6,2.6,0.09,-0.6,-0.6,"https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo"
2024,"Atalanta","Serie A","Mitchel Bakker","NED","DF","23",2000,4.2,1,5,1,20,1.18,0.24,0.2,1,14.8,0,0,0,0.2,0.2,0.04,0.8,0.8,"https://fbref.com/en/players/a8567629/Mitchel-Bakker"
2024,"Atalanta","Serie A","El Bilal Touré","MLI","FW","21",2001,4.4,2,12,4,33.3,2.74,0.91,0.17,0.5,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8,"https://fbref.com/en/players/47c609d5/El-Bilal-Toure"
2024,"Atalanta","Serie A","Giovanni Bonfanti","ITA","DF","20",2003,1,0,1,0,0,1.01,0,0,NA,5.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,"https://fbref.com/en/players/938d8a55/Giovanni-Bonfanti"
2024,"Atalanta","Serie A","Marco Carnesecchi","ITA","GK","23",2000,26.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi"
2024,"Atalanta","Serie A","Charles De Ketelaere","BEL","FW,MF","22",2001,22.5,10,44,24,54.5,1.95,1.07,0.2,0.38,14.2,0,1,1,7.1,6.3,0.14,2.9,2.7,"https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere"
2024,"Atalanta","Serie A","Berat Djimsiti","ALB","DF","30",1993,31.5,0,13,0,0,0.41,0,0,NA,10.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8,"https://fbref.com/en/players/6eee05f1/Berat-Djimsiti"
2024,"Atalanta","Serie A","Éderson","BRA","MF","24",1999,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,2.5,2.5,"https://fbref.com/en/players/a9202def/Ederson"
2024,"Atalanta","Serie A","Hans Hateboer","NED","DF","29",1994,12.4,0,11,3,27.3,0.89,0.24,0,0,18.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/3b333ac3/Hans-Hateboer"
2024,"Atalanta","Serie A","Isak Hien","SWE","DF","24",1999,10.4,0,4,2,50,0.38,0.19,0,0,9.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/12806697/Isak-Hien"
2024,"Atalanta","Serie A","Emil Holm","SWE","DF","23",2000,10.5,1,26,8,30.8,2.47,0.76,0.04,0.13,11.9,0,0,0,2.7,2.7,0.11,-1.7,-1.7,"https://fbref.com/en/players/c2357b65/Emil-Holm"
2024,"Atalanta","Serie A","Sead Kolašinac","BIH","DF","30",1993,24.2,1,13,5,38.5,0.54,0.21,0.08,0.2,12.3,0,0,0,1.3,1.3,0.1,-0.3,-0.3,"https://fbref.com/en/players/3935e52e/Sead-Kolasinac"
2024,"Atalanta","Serie A","Teun Koopmeiners","NED","MF","25",1998,29.2,12,52,16,30.8,1.78,0.55,0.19,0.63,18.2,2,2,2,6.5,5,0.1,5.5,5,"https://fbref.com/en/players/a26fb8aa/Teun-Koopmeiners"
2024,"Atalanta","Serie A","Ademola Lookman","NGA","FW,MF","25",1997,21,11,67,24,35.8,3.18,1.14,0.16,0.46,14.3,0,0,0,9.1,9.1,0.14,1.9,1.9,"https://fbref.com/en/players/7c104bb7/Ademola-Lookman"
2024,"Atalanta","Serie A","José Luis Palomino","ARG","DF","33",1990,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/921f6058/Jose-Luis-Palomino"
2024,"Atalanta","Serie A","Leonardo Mendicino","ITA","MF","17",2006,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/dac2bed8/Leonardo-Mendicino"
2024,"Atalanta","Serie A","Aleksei Miranchuk","RUS","MF,FW","27",1995,13.1,3,37,21,56.8,2.83,1.61,0.08,0.14,16.4,0,0,0,5.4,5.4,0.15,-2.4,-2.4,"https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk"
2024,"Atalanta","Serie A","Luis Muriel","COL","FW,MF","32",1991,4.5,2,23,9,39.1,5.06,1.98,0.09,0.22,23.6,4,0,0,1.5,1.5,0.07,0.5,0.5,"https://fbref.com/en/players/eb2fe5b6/Luis-Muriel"
2024,"Atalanta","Serie A","Juan Musso","ARG","GK","29",1994,11,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a111cf41/Juan-Musso"
2024,"Atalanta","Serie A","Michel Ndary Adopo","FRA","MF","23",2000,1.2,0,1,1,100,0.83,0.83,0,0,9.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo"
2024,"Atalanta","Serie A","Mario Pašalić","CRO","MF","28",1995,22.8,6,38,16,42.1,1.67,0.7,0.11,0.25,14.5,0,2,2,7.1,5.5,0.15,-1.1,-1.5,"https://fbref.com/en/players/e599253a/Mario-Pasalic"
2024,"Atalanta","Serie A","Marten de Roon","NED","MF,DF","32",1991,28.9,0,16,3,18.8,0.55,0.1,0,0,24.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,"https://fbref.com/en/players/2a1beb34/Marten-de-Roon"
2024,"Atalanta","Serie A","Francesco Rossi","ITA","GK","32",1991,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7b5f516f/Francesco-Rossi"
2024,"Atalanta","Serie A","Matteo Ruggeri","ITA","DF","21",2002,27.2,0,12,4,33.3,0.44,0.15,0,0,16.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,"https://fbref.com/en/players/ae9898c5/Matteo-Ruggeri"
2024,"Atalanta","Serie A","Giorgio Scalvini","ITA","DF","19",2003,28.3,1,19,6,31.6,0.67,0.21,0.05,0.17,14.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4,"https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini"
2024,"Atalanta","Serie A","Gianluca Scamacca","ITA","FW","24",1999,16.1,12,60,26,43.3,3.72,1.61,0.2,0.46,15.1,0,0,0,6.5,6.5,0.11,5.5,5.5,"https://fbref.com/en/players/8790f988/Gianluca-Scamacca"
2024,"Atalanta","Serie A","Rafael Tolói","ITA","DF","32",1990,10.7,0,3,0,0,0.28,0,0,NA,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/c56dc39e/Rafael-Toloi"
2024,"Atalanta","Serie A","Duván Zapata","COL","FW","32",1991,1.2,1,5,2,40,4.02,1.61,0.2,0.5,12.3,0,0,0,0.4,0.4,0.08,0.6,0.6,"https://fbref.com/en/players/d3de9af0/Duvan-Zapata"
2024,"Atalanta","Serie A","Davide Zappacosta","ITA","DF","31",1992,20.7,2,37,10,27,1.78,0.48,0.05,0.2,17.1,0,0,0,2.2,2.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta"
2024,"Atalanta","Serie A","Nadir Zortea","ITA","DF","24",1999,1.7,1,2,1,50,1.21,0.6,0.5,1,22.2,0,0,0,0.1,0.1,0.04,0.9,0.9,"https://fbref.com/en/players/82598b71/Nadir-Zortea"
2024,"Athletic Club","La Liga","Julen Agirrezabala","ESP","GK","22",2000,2.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala"
2024,"Athletic Club","La Liga","Yeray Álvarez","ESP","DF","28",1995,12.8,0,7,2,28.6,0.55,0.16,0,0,14.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez"
