"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2024,"Darmstadt 98","Bundesliga","Luca Pfeiffer","GER","FW,MF","26",1996,18,290,414,70,4273,930,169,216,78.2,96,137,70.1,16,32,50,4,1.7,1,2.3,19,20,8,1,37,"https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer"
2024,"Darmstadt 98","Bundesliga","Sebastian Polter","GER","FW","32",1991,5,65,112,58,872,241,31,52,59.6,26,39,66.7,1,1,100,1,0.6,0.5,0.4,3,5,2,1,13,"https://fbref.com/en/players/3745e8bd/Sebastian-Polter"
2024,"Darmstadt 98","Bundesliga","Clemens Riedel","GER","DF","20",2003,8.4,490,576,85.1,9609,3088,164,185,88.6,266,286,93,55,84,65.5,0,0.7,0.3,-0.7,6,37,3,0,47,"https://fbref.com/en/players/77cfae67/Clemens-Riedel"
2024,"Darmstadt 98","Bundesliga","Frank Ronstadt","GER","DF,MF","26",1997,0.8,35,42,83.3,479,178,21,23,91.3,13,15,86.7,0,1,0,0,0.1,0.1,-0.1,2,2,2,1,2,"https://fbref.com/en/players/51d29173/Frank-Ronstadt"
2024,"Darmstadt 98","Bundesliga","Fabian Schnellhardt","GER","MF","29",1994,2.6,149,172,86.6,2555,498,59,66,89.4,77,83,92.8,9,13,69.2,0,0.1,0.1,-0.1,2,9,1,0,15,"https://fbref.com/en/players/8575037f/Fabian-Schnellhardt"
2024,"Darmstadt 98","Bundesliga","Marcel Schuhen","GER","GK","30",1993,31,1064,1496,71.1,31713,23490,163,164,99.4,505,514,98.2,395,814,48.5,0,0,0.2,0,0,42,3,0,5,"https://fbref.com/en/players/5fa2e0cf/Marcel-Schuhen"
2024,"Darmstadt 98","Bundesliga","Aaron Seydel","GER","FW","27",1996,6.9,110,190,57.9,1535,254,66,99,66.7,33,65,50.8,4,6,66.7,0,0.7,0.6,-0.7,9,9,1,0,10,"https://fbref.com/en/players/85b6462d/Aaron-Seydel"
2024,"Darmstadt 98","Bundesliga","Tim Skarke","GER","FW,DF","26",1996,26.7,622,855,72.7,10477,2900,307,364,84.3,219,294,74.5,72,127,56.7,0,2.1,3,-2.1,31,38,33,14,80,"https://fbref.com/en/players/65857fdf/Tim-Skarke"
2024,"Darmstadt 98","Bundesliga","Filip Stojilković","SUI","FW,MF","23",2000,1.7,10,21,47.6,176,45,3,8,37.5,7,12,58.3,0,0,NA,0,0,0,0,0,2,1,0,3,"https://fbref.com/en/players/0cbe584d/Filip-Stojilkovic"
2024,"Darmstadt 98","Bundesliga","Fabio Torsiello","ITA","FW,DF","18",2005,1.7,21,27,77.8,367,173,10,10,100,6,8,75,3,7,42.9,0,0,0.1,0,0,2,2,1,4,"https://fbref.com/en/players/9b5d89b3/Fabio-Torsiello"
2024,"Darmstadt 98","Bundesliga","Oscar Vilhelmsson","SWE","FW,MF","19",2003,15.3,123,212,58,1513,234,78,115,67.8,32,54,59.3,3,11,27.3,1,0.7,0.6,0.3,11,5,2,0,7,"https://fbref.com/en/players/e7f4869a/Oscar-Vilhelmsson"
2024,"Darmstadt 98","Bundesliga","Christoph Zimmermann","GER","DF","30",1993,13.6,455,555,82,9024,3318,159,179,88.8,236,266,88.7,59,95,62.1,0,0.1,0.3,-0.1,3,33,2,0,34,"https://fbref.com/en/players/2d5f03bf/Christoph-Zimmermann"
2024,"Dortmund","Bundesliga","Karim Adeyemi","GER","FW,MF","21",2002,10.1,218,299,72.9,2929,719,135,162,83.3,61,83,73.5,8,18,44.4,1,2,1.6,-1,9,9,10,1,26,"https://fbref.com/en/players/501055d8/Karim-Adeyemi"
2024,"Dortmund","Bundesliga","Samuel Bamba","GER","FW","19",2004,0.5,14,20,70,207,42,11,12,91.7,1,2,50,2,4,50,0,0.1,0.1,-0.1,1,0,1,0,2,"https://fbref.com/en/players/489d4867/Samuel-Bamba"
2024,"Dortmund","Bundesliga","Ramy Bensebaini","ALG","DF","28",1995,11.5,702,851,82.5,11465,3639,343,383,89.6,299,338,88.5,44,79,55.7,0,0.4,0.9,-0.4,6,62,9,1,75,"https://fbref.com/en/players/378825c7/Ramy-Bensebaini"
2024,"Dortmund","Bundesliga","Hendry Blank","GER","DF","18",2004,0.5,58,59,98.3,1016,285,26,26,100,27,27,100,5,6,83.3,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/76abb354/Hendry-Blank"
2024,"Dortmund","Bundesliga","Julian Brandt","GER","MF,FW","27",1996,24.7,1054,1319,79.9,17725,4294,519,584,88.9,360,424,84.9,128,220,58.2,11,9.5,7.5,1.5,80,63,32,8,116,"https://fbref.com/en/players/a167537f/Julian-Brandt"
2024,"Dortmund","Bundesliga","Jamie Bynoe-Gittens","ENG","FW,MF","18",2004,11.8,284,363,78.2,3681,732,196,226,86.7,69,85,81.2,10,22,45.5,4,2.8,3,1.2,18,14,15,2,26,"https://fbref.com/en/players/10745192/Jamie-Bynoe-Gittens"
2024,"Dortmund","Bundesliga","Emre Can","GER","MF,DF","29",1994,21.7,1286,1471,87.4,22739,7316,545,603,90.4,603,656,91.9,114,157,72.6,2,1.5,1.3,0.5,20,110,8,0,110,"https://fbref.com/en/players/a65ce836/Emre-Can"
2024,"Dortmund","Bundesliga","Julien Duranville","BEL","FW,MF","17",2006,0.1,0,4,0,0,0,0,0,NA,0,3,0,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b06a7ae9/Julien-Duranville"
2024,"Dortmund","Bundesliga","Niclas Füllkrug","GER","FW","30",1993,24.6,378,572,66.1,4822,1141,241,340,70.9,75,110,68.2,23,36,63.9,8,3.1,3.3,4.9,34,25,16,1,49,"https://fbref.com/en/players/4f16405e/Niclas-Fullkrug"
2024,"Dortmund","Bundesliga","Sébastien Haller","CIV","FW","29",1994,4.4,78,115,67.8,1019,237,47,66,71.2,19,27,70.4,3,3,100,1,0.7,0.9,0.3,5,9,1,0,11,"https://fbref.com/en/players/ba115a40/Sebastien-Haller"
2024,"Dortmund","Bundesliga","Thorgan Hazard","BEL","DF","30",1993,0.1,7,9,77.8,113,45,4,6,66.7,2,2,100,1,1,100,0,0,0,0,0,0,0,0,2,"https://fbref.com/en/players/50871bcc/Thorgan-Hazard"
2024,"Dortmund","Bundesliga","Mats Hummels","GER","DF","34",1988,17.6,1262,1418,89,25463,8497,381,402,94.8,722,781,92.4,150,202,74.3,0,0.9,1.4,-0.9,9,86,6,0,82,"https://fbref.com/en/players/05d548d8/Mats-Hummels"
2024,"Dortmund","Bundesliga","Gregor Kobel","SUI","GK","25",1997,26.3,974,1175,82.9,24299,15016,210,211,99.5,500,505,99,259,450,57.6,0,0,0,0,0,13,1,0,0,"https://fbref.com/en/players/cd59b9df/Gregor-Kobel"
2024,"Dortmund","Bundesliga","Ian Maatsen","NED","DF","21",2002,14,928,1060,87.5,14738,4217,508,544,93.4,320,360,88.9,65,93,69.9,2,1.4,1.7,0.6,8,70,18,5,80,"https://fbref.com/en/players/cab9634e/Ian-Maatsen"
2024,"Dortmund","Bundesliga","Donyell Malen","NED","FW,MF","24",1999,19.8,410,546,75.1,5627,1551,262,310,84.5,109,144,75.7,18,33,54.5,1,3,3.4,-2,22,21,36,6,57,"https://fbref.com/en/players/116c35df/Donyell-Malen"
2024,"Dortmund","Bundesliga","Thomas Meunier","BEL","DF","31",1991,6.5,399,495,80.6,6833,2757,187,211,88.6,176,216,81.5,31,52,59.6,0,0.6,0.9,-0.6,4,25,2,0,33,"https://fbref.com/en/players/e162b013/Thomas-Meunier"
2024,"Dortmund","Bundesliga","Alexander Meyer","GER","GK","32",1991,7.7,302,366,82.5,7428,4615,64,65,98.5,163,166,98.2,75,134,56,0,0,0,0,0,2,1,0,1,"https://fbref.com/en/players/b56dd813/Alexander-Meyer"
2024,"Dortmund","Bundesliga","Mateu Morey","ESP","DF","23",2000,1.2,74,87,85.1,1052,352,42,47,89.4,27,32,84.4,3,5,60,0,0.1,0.1,-0.1,1,3,0,0,6,"https://fbref.com/en/players/5fd5e542/Mateu-Morey"
2024,"Dortmund","Bundesliga","Youssoufa Moukoko","GER","FW","18",2004,6.9,104,128,81.3,1323,325,70,80,87.5,20,24,83.3,5,6,83.3,0,0.3,0.7,-0.3,7,6,6,0,15,"https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko"
2024,"Dortmund","Bundesliga","Felix Nmecha","GER","MF","22",2000,11.3,382,457,83.6,6003,1450,191,218,87.6,145,163,89,27,35,77.1,2,0.9,1.2,1.1,14,34,7,0,45,"https://fbref.com/en/players/091c86e2/Felix-Nmecha"
2024,"Dortmund","Bundesliga","Salih Özcan","TUR","MF","25",1998,13.2,680,794,85.6,11028,2214,344,373,92.2,277,316,87.7,40,65,61.5,0,1,0.8,-1,11,54,7,0,57,"https://fbref.com/en/players/15413fa5/Salih-Ozcan"
2024,"Dortmund","Bundesliga","Antonios Papadopoulos","GER","DF","23",1999,1.3,59,74,79.7,1170,316,11,14,78.6,41,45,91.1,6,12,50,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/13d23b29/Antonios-Papadopoulos"
2024,"Dortmund","Bundesliga","Ole Pohlmann","GER","MF","22",2001,0.6,13,20,65,164,2,9,9,100,3,5,60,0,4,0,0,0.1,0,-0.1,1,0,0,0,0,"https://fbref.com/en/players/822b83e8/Ole-Pohlmann"
2024,"Dortmund","Bundesliga","Marco Reus","GER","MF,FW","34",1989,17.8,588,707,83.2,8017,2071,339,374,90.6,172,202,85.1,30,46,65.2,8,5.1,3.7,2.9,36,38,20,2,64,"https://fbref.com/en/players/36a3ff67/Marco-Reus"
2024,"Dortmund","Bundesliga","Gio Reyna","USA","MF,FW","20",2002,3.1,166,193,86,2376,582,105,112,93.8,51,63,81,5,7,71.4,0,0.8,1.1,-0.8,7,15,7,2,20,"https://fbref.com/en/players/7fa4e703/Gio-Reyna"
2024,"Dortmund","Bundesliga","Julian Ryerson","NOR","DF","25",1997,19.6,974,1129,86.3,14916,3144,503,549,91.6,399,448,89.1,43,70,61.4,1,2.7,2.8,-1.7,14,46,7,5,64,"https://fbref.com/en/players/009a4f60/Julian-Ryerson"
2024,"Dortmund","Bundesliga","Marcel Sabitzer","AUT","MF","29",1994,21.8,868,1067,81.3,12805,3494,478,539,88.7,292,344,84.9,51,98,52,3,1.8,3,1.2,22,78,23,1,111,"https://fbref.com/en/players/e280527c/Marcel-Sabitzer"
2024,"Dortmund","Bundesliga","Jadon Sancho","ENG","FW,MF","23",2000,10.5,414,512,80.9,5598,1668,270,311,86.8,105,122,86.1,17,28,60.7,2,3,3.3,-1,25,25,26,4,62,"https://fbref.com/en/players/dbf053da/Jadon-Sancho"
2024,"Dortmund","Bundesliga","Nico Schlotterbeck","GER","DF","23",1999,31.8,2381,2681,88.8,46631,16883,822,869,94.6,1247,1339,93.1,282,399,70.7,1,1.9,2.1,-0.9,16,193,19,0,186,"https://fbref.com/en/players/34e12499/Nico-Schlotterbeck"
2024,"Dortmund","Bundesliga","Niklas Süle","GER","DF","27",1995,16.8,1401,1505,93.1,26854,8405,497,519,95.8,741,780,95,149,180,82.8,0,0.2,0.6,-0.2,5,77,6,1,83,"https://fbref.com/en/players/e33c06cf/Niklas-Sule"
2024,"Dortmund","Bundesliga","Kjell-Arik Wätjen","GER","MF,FW","17",2006,1.2,46,53,86.8,771,285,23,25,92,19,23,82.6,4,4,100,1,1.2,0.2,-0.2,3,3,1,0,8,"https://fbref.com/en/players/0e006cae/Kjell-Arik-Watjen"
2024,"Dortmund","Bundesliga","Marius Wolf","GER","DF","28",1995,13,687,896,76.7,11614,4213,313,362,86.5,307,367,83.7,53,115,46.1,1,1.6,2.3,-0.6,11,61,16,7,59,"https://fbref.com/en/players/fa661778/Marius-Wolf"
2024,"Eint Frankfurt","Bundesliga","Paxten Aaronson","USA","MF","19",2003,1.1,41,50,82,576,71,20,25,80,20,22,90.9,0,2,0,1,0.1,0.1,0.9,1,4,2,0,5,"https://fbref.com/en/players/4cd41883/Paxten-Aaronson"
2024,"Eint Frankfurt","Bundesliga","Elias Baum","GER","DF,MF","17",2005,0.3,13,17,76.5,193,76,7,9,77.8,6,8,75,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/54d2b378/Elias-Baum"
2024,"Eint Frankfurt","Bundesliga","Donny van de Beek","NED","MF,FW","26",1997,4,109,139,78.4,1428,365,67,75,89.3,30,38,78.9,3,6,50,0,0.4,0.6,-0.4,3,8,2,0,10,"https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek"
2024,"Eint Frankfurt","Bundesliga","Aurélio Buta","POR","DF,MF","26",1997,19.4,875,1112,78.7,12888,4356,502,570,88.1,293,378,77.5,47,96,49,1,0.7,1.7,0.3,9,71,26,6,90,"https://fbref.com/en/players/b4705807/Aurelio-Buta"
2024,"Eint Frankfurt","Bundesliga","Fares Chaïbi","ALG","MF,FW","20",2002,21.2,592,922,64.2,10022,3251,303,382,79.3,191,285,67,73,180,40.6,4,6.8,6.1,-2.8,51,57,39,10,86,"https://fbref.com/en/players/357103bd/Fares-Chaibi"
2024,"Eint Frankfurt","Bundesliga","Timothy Chandler","USA","MF,DF","33",1990,0.2,18,26,69.2,323,145,7,8,87.5,9,12,75,2,4,50,1,0.1,0.1,0.9,2,2,1,0,5,"https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler"
2024,"Eint Frankfurt","Bundesliga","Nnamdi Collins","GER","DF","19",2004,1,61,75,81.3,1011,387,23,26,88.5,35,39,89.7,2,7,28.6,0,0,0.1,0,0,8,0,0,13,"https://fbref.com/en/players/8eb5c94c/Nnamdi-Collins"
2024,"Eint Frankfurt","Bundesliga","Junior Dina Ebimbe","FRA","MF,DF","22",2000,21.7,715,935,76.5,10995,2999,379,451,84,275,343,80.2,38,65,58.5,3,2.9,3.7,0.1,20,62,19,3,79,"https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe"
2024,"Eint Frankfurt","Bundesliga","Hugo Ekitike","FRA","FW","21",2002,8,131,193,67.9,1934,348,77,110,70,38,49,77.6,11,13,84.6,2,1.7,1.5,0.3,12,13,3,1,9,"https://fbref.com/en/players/5b92d896/Hugo-Ekitike"
2024,"Eint Frankfurt","Bundesliga","Nacho Ferri","ESP","FW,MF","18",2004,0.8,13,26,50,149,46,11,14,78.6,2,8,25,0,1,0,0,0,0,0,1,2,0,0,2,"https://fbref.com/en/players/58468842/Nacho-Ferri"
2024,"Eint Frankfurt","Bundesliga","Mario Götze","GER","MF","31",1992,23,1050,1325,79.2,15793,4244,593,672,88.2,350,439,79.7,69,124,55.6,2,3,3.8,-1,35,81,32,5,115,"https://fbref.com/en/players/9efa1d25/Mario-Gotze"
2024,"Eint Frankfurt","Bundesliga","Jens Grahl","GER","GK","34",1988,2,61,92,66.3,1503,965,10,10,100,41,43,95.3,10,39,25.6,1,0.2,0,0.8,1,2,0,0,0,"https://fbref.com/en/players/f26dee6b/Jens-Grahl"
2024,"Eint Frankfurt","Bundesliga","Makoto Hasebe","JPN","DF,MF","39",1984,2.4,166,189,87.8,3210,1037,52,56,92.9,100,109,91.7,14,23,60.9,0,0,0.2,0,0,7,2,0,10,"https://fbref.com/en/players/9ab16552/Makoto-Hasebe"
2024,"Eint Frankfurt","Bundesliga","Kristijan Jakić","CRO","MF,FW","26",1997,2.2,91,111,82,1453,356,48,56,85.7,38,41,92.7,4,6,66.7,0,0.2,0.2,-0.2,1,6,0,0,11,"https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic"
2024,"Eint Frankfurt","Bundesliga","Sasa Kalajdzic","AUT","FW","26",1997,3.6,61,79,77.2,887,179,32,38,84.2,18,27,66.7,5,6,83.3,1,0.5,0.1,0.5,3,7,1,1,8,"https://fbref.com/en/players/15f24fe7/Sasa-Kalajdzic"
2024,"Eint Frankfurt","Bundesliga","Ansgar Knauff","GER","MF,DF","21",2002,23.4,475,747,63.6,7063,2278,274,355,77.2,160,245,65.3,26,60,43.3,2,2.3,2.7,-0.3,18,25,26,10,57,"https://fbref.com/en/players/19a967ab/Ansgar-Knauff"
2024,"Eint Frankfurt","Bundesliga","Robin Koch","GER","DF","27",1996,30.4,1902,2161,88,36596,12775,590,638,92.5,1145,1225,93.5,158,262,60.3,0,0.2,0.6,-0.2,4,97,4,0,116,"https://fbref.com/en/players/ea6bc03a/Robin-Koch"
2024,"Eint Frankfurt","Bundesliga","Randal Kolo Muani","FRA","FW","24",1998,1.7,17,26,65.4,227,67,11,15,73.3,3,4,75,2,4,50,0,0,0,0,0,2,1,0,3,"https://fbref.com/en/players/c0b3669f/Randal-Kolo-Muani"
2024,"Eint Frankfurt","Bundesliga","Hugo Larsson","SWE","MF","19",2004,21,835,965,86.5,13897,3346,376,419,89.7,379,417,90.9,54,76,71.1,1,1.4,1.5,-0.4,10,52,8,4,68,"https://fbref.com/en/players/00c9a283/Hugo-Larsson"
2024,"Eint Frankfurt","Bundesliga","Christopher Lenz","GER","DF","28",1994,0.1,5,9,55.6,117,53,0,0,NA,4,4,100,1,4,25,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/bbd86530/Christopher-Lenz"
2024,"Eint Frankfurt","Bundesliga","Jesper Lindstrøm","DEN","FW","23",2000,0.9,24,32,75,384,27,10,13,76.9,13,15,86.7,0,0,NA,0,0,0,0,0,0,1,0,1,"https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom"
2024,"Eint Frankfurt","Bundesliga","Omar Marmoush","EGY","FW,MF","24",1999,25.6,407,574,70.9,6183,1361,218,273,79.9,135,180,75,32,56,57.1,6,4.4,4.4,1.6,40,31,21,2,60,"https://fbref.com/en/players/0e0102eb/Omar-Marmoush"
2024,"Eint Frankfurt","Bundesliga","Jean Mattéo Bahoya","FRA","MF,FW","18",2005,2,62,82,75.6,996,107,30,37,81.1,26,32,81.3,5,7,71.4,0,0.1,0.1,-0.1,3,1,1,1,3,"https://fbref.com/en/players/70d4c949/Jean-Matteo-Bahoya"
2024,"Eint Frankfurt","Bundesliga","Philipp Max","GER","DF","29",1993,15,742,898,82.6,11783,4002,386,415,93,299,358,83.5,45,91,49.5,2,2.8,2.4,-0.8,20,54,15,9,63,"https://fbref.com/en/players/826e8b63/Philipp-Max"
2024,"Eint Frankfurt","Bundesliga","Marko Mladenović","SRB","MF","18",2005,0.1,2,3,66.7,29,4,2,3,66.7,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6510ee8d/Marko-Mladenovic"
2024,"Eint Frankfurt","Bundesliga","Jessic Ngankam","GER","FW","23",2000,3.1,33,45,73.3,359,31,25,32,78.1,5,7,71.4,0,0,NA,0,0,0.1,0,1,1,1,0,1,"https://fbref.com/en/players/bc249af8/Jessic-Ngankam"
2024,"Eint Frankfurt","Bundesliga","Niels Nkounkou","FRA","DF,MF","22",2000,14.5,625,868,72,10861,4214,290,347,83.6,271,343,79,56,128,43.8,2,2.2,2,-0.2,16,57,19,4,61,"https://fbref.com/en/players/f5b281e7/Niels-Nkounkou"
2024,"Eint Frankfurt","Bundesliga","Willian Pacho","ECU","DF","21",2001,33,1930,2286,84.4,35292,13419,677,748,90.5,1097,1195,91.8,135,280,48.2,3,1.1,1.6,1.9,6,137,10,2,148,"https://fbref.com/en/players/ecbe2839/Willian-Pacho"
2024,"Eint Frankfurt","Bundesliga","Jens Petter Hauge","NOR","MF,FW","23",1999,1.6,69,85,81.2,1097,270,33,39,84.6,31,36,86.1,4,6,66.7,0,0.1,0.4,-0.1,2,4,4,0,6,"https://fbref.com/en/players/12c35abe/Jens-Petter-Hauge"
2024,"Eint Frankfurt","Bundesliga","Sebastian Rode","GER","MF","32",1990,0.7,44,57,77.2,670,232,23,29,79.3,16,21,76.2,2,4,50,0,0.1,0.5,-0.1,1,3,5,0,11,"https://fbref.com/en/players/e12b0b5b/Sebastian-Rode"
2024,"Eint Frankfurt","Bundesliga","Ellyes Skhiri","TUN","MF","28",1995,24.1,1082,1287,84.1,17184,4753,541,593,91.2,432,495,87.3,71,120,59.2,2,1,1.9,1,19,76,16,0,110,"https://fbref.com/en/players/c2211709/Ellyes-Skhiri"
2024,"Eint Frankfurt","Bundesliga","Hrvoje Smolčić","CRO","DF","22",2000,3.9,285,321,88.8,5288,1981,87,102,85.3,172,181,95,21,32,65.6,0,0,0,0,1,10,0,0,14,"https://fbref.com/en/players/c967f6b8/Hrvoje-Smolcic"
2024,"Eint Frankfurt","Bundesliga","Kevin Trapp","GER","GK","33",1990,32,867,1166,74.4,20302,13375,230,230,100,443,449,98.7,193,479,40.3,0,0,0,0,0,8,1,0,1,"https://fbref.com/en/players/ce17b5eb/Kevin-Trapp"
2024,"Eint Frankfurt","Bundesliga","Tuta","BRA","DF","24",1999,28.9,1614,1906,84.7,29332,10105,648,706,91.8,830,911,91.1,121,228,53.1,2,2.1,2,-0.1,12,118,16,2,138,"https://fbref.com/en/players/35d64857/Tuta"
2024,"Empoli","Serie A","Tommaso Baldanzi","ITA","MF,FW","20",2003,8.3,201,257,78.2,3075,751,102,119,85.7,70,86,81.4,15,22,68.2,0,1,0.8,-1,13,12,11,3,30,"https://fbref.com/en/players/102e2599/Tommaso-Baldanzi"
2024,"Empoli","Serie A","Simone Bastoni","ITA","MF,DF","26",1996,8.3,246,360,68.3,4104,1653,116,141,82.3,93,121,76.9,28,69,40.6,0,0.5,1,-0.5,12,25,6,2,31,"https://fbref.com/en/players/1ac232b8/Simone-Bastoni"
2024,"Empoli","Serie A","Bartosz Bereszyński","POL","DF","31",1992,19.6,673,867,77.6,11383,5041,352,394,89.3,255,322,79.2,56,106,52.8,1,0.3,0.4,0.7,8,60,7,3,69,"https://fbref.com/en/players/61b3978f/Bartosz-Bereszynski"
2024,"Empoli","Serie A","Etrit Berisha","ALB","GK","34",1989,14,339,494,68.6,8491,5766,73,73,100,184,188,97.9,81,228,35.5,0,0,0,0,0,6,0,0,0,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
2024,"Empoli","Serie A","Liberato Cacace","NZL","DF","22",2000,21.2,832,1110,75,14084,5589,427,475,89.9,321,403,79.7,75,186,40.3,1,1.7,1.4,-0.7,21,67,13,5,84,"https://fbref.com/en/players/dd86e8e4/Liberato-Cacace"
2024,"Empoli","Serie A","Nicolò Cambiaghi","ITA","FW,MF","22",2000,28.4,483,694,69.6,7640,1560,255,301,84.7,173,240,72.1,34,78,43.6,1,2.8,2.7,-1.8,31,22,25,15,63,"https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi"
2024,"Empoli","Serie A","Matteo Cancellieri","ITA","FW,MF","21",2002,19.9,222,379,58.6,3245,789,128,172,74.4,72,117,61.5,12,42,28.6,3,2.9,2.1,0.1,17,13,9,3,26,"https://fbref.com/en/players/b6a1cdf9/Matteo-Cancellieri"
2024,"Empoli","Serie A","Elia Caprile","ITA","GK","21",2001,23,555,820,67.7,16234,12618,69,71,97.2,296,304,97.4,190,441,43.1,0,0.3,0,-0.3,2,13,0,0,0,"https://fbref.com/en/players/97d7afbd/Elia-Caprile"
2024,"Empoli","Serie A","Francesco Caputo","ITA","FW","35",1987,14.1,164,216,75.9,2140,396,93,118,78.8,42,47,89.4,9,14,64.3,0,0.7,0.8,-0.7,10,9,3,0,18,"https://fbref.com/en/players/5bd72174/Francesco-Caputo"
2024,"Empoli","Serie A","Alberto Cerri","ITA","FW","27",1996,6.1,68,136,50,877,149,50,82,61,16,33,48.5,2,4,50,0,0.2,0.3,-0.2,4,2,1,0,9,"https://fbref.com/en/players/1079c685/Alberto-Cerri"
2024,"Empoli","Serie A","Giacomo Corona","ITA","FW","19",2004,0.1,2,2,100,41,0,1,1,100,0,0,NA,1,1,100,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d9f83409/Giacomo-Corona"
2024,"Empoli","Serie A","Mattia Destro","ITA","FW,MF","32",1991,4.1,41,63,65.1,567,71,22,32,68.8,17,25,68,1,1,100,0,0.3,0,-0.3,3,2,0,0,4,"https://fbref.com/en/players/d7d32194/Mattia-Destro"
2024,"Empoli","Serie A","Tyronne Ebuehi","NGA","DF","27",1995,12.2,426,570,74.7,6790,2586,233,260,89.6,152,205,74.1,29,66,43.9,1,0.9,0.6,0.1,11,22,9,4,37,"https://fbref.com/en/players/6af30900/Tyronne-Ebuehi"
2024,"Empoli","Serie A","Emmanuel Ekong","SWE","FW","21",2002,0.1,1,1,100,12,0,1,1,100,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,"https://fbref.com/en/players/c20892ee/Emmanuel-Ekong"
2024,"Empoli","Serie A","Jacopo Fazzini","ITA","MF","20",2003,13.7,343,499,68.7,5521,1816,167,205,81.5,134,180,74.4,27,72,37.5,1,2.3,1.7,-1.3,24,32,9,3,47,"https://fbref.com/en/players/06b08c45/Jacopo-Fazzini"
2024,"Empoli","Serie A","Alberto Grassi","ITA","MF","28",1995,20.1,696,861,80.8,11955,4165,326,370,88.1,289,339,85.3,59,104,56.7,1,0.6,1.3,0.4,6,89,6,0,75,"https://fbref.com/en/players/6cc97b6a/Alberto-Grassi"
2024,"Empoli","Serie A","Emmanuel Gyasi","GHA","DF,FW","29",1994,20.9,412,550,74.9,5864,1972,244,292,83.6,138,177,78,12,29,41.4,2,1.5,1,0.5,10,22,14,3,41,"https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi"
2024,"Empoli","Serie A","Nicolas Haas","SUI","MF","27",1996,1,46,51,90.2,865,312,20,21,95.2,21,21,100,5,6,83.3,0,0,0,0,0,7,1,0,6,"https://fbref.com/en/players/fa449bba/Nicolas-Haas"
2024,"Empoli","Serie A","Liam Henderson","SCO","MF","27",1996,0.1,2,5,40,40,0,1,2,50,1,1,100,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d7918b13/Liam-Henderson"
2024,"Empoli","Serie A","Ardian Ismajli","ALB","DF","26",1996,22.7,864,1042,82.9,17451,6136,246,274,89.8,511,568,90,100,167,59.9,0,0.1,0.3,-0.1,4,46,5,1,49,"https://fbref.com/en/players/6b635f5c/Ardian-Ismajli"
2024,"Empoli","Serie A","Viktor Kovalenko","UKR","MF","27",1996,6.8,179,250,71.6,2662,743,100,122,82,63,87,72.4,11,27,40.7,1,0.8,0.6,0.2,8,15,5,2,20,"https://fbref.com/en/players/9d60028d/Viktor-Kovalenko"
2024,"Empoli","Serie A","Sebastiano Luperto","ITA","DF","26",1996,37.8,1455,1785,81.5,28218,10204,480,537,89.4,821,916,89.6,142,295,48.1,1,1,0.9,0,11,89,4,1,100,"https://fbref.com/en/players/997fff07/Sebastiano-Luperto"
2024,"Empoli","Serie A","Daniel Maldini","ITA","FW,MF","21",2001,2.9,61,80,76.3,965,212,30,33,90.9,22,27,81.5,5,8,62.5,0,0,0.2,0,1,5,3,0,10,"https://fbref.com/en/players/801831fe/Daniel-Maldini"
2024,"Empoli","Serie A","Youssef Maleh","MAR","MF","24",1998,28.9,790,1028,76.8,12512,4095,418,470,88.9,273,332,82.2,62,145,42.8,1,2.4,2,-1.4,34,77,30,9,117,"https://fbref.com/en/players/4c8845f7/Youssef-Maleh"
2024,"Empoli","Serie A","Răzvan Marin","ROU","MF","27",1996,20.2,671,907,74,12562,4126,289,338,85.5,265,315,84.1,99,212,46.7,3,3,2.9,0,33,62,13,6,72,"https://fbref.com/en/players/7fac99d4/Razvan-Marin"
